,hip_y,upper_leg,hand_x,hand_y,arm,hip_x,crank_length,lower_leg,torso_length,neck_and_head,torso_width,drag
2385,0.382,0.35879063,0.41,0.573,0.641197443,0.318,0.165,0.525144525,0.518603924,0.321055004,0.36925831,15.8019432
2386,0.673,0.42891016,0.480025147,0.594600393,0.666173852,0.406,0.175,0.506411036,0.537177019,0.306955294,0.291620301,18.5915815
2387,0.682,0.412279667,0.438,0.653,0.686828572,0.415,0.17,0.51553506,0.548157492,0.313464828,0.312480458,20.6905519
2388,0.686,0.391211654,0.511919548,0.531759701,0.603979812,0.411,0.175,0.536687817,0.527746029,0.300651595,0.335876818,18.6903962
2389,0.601,0.44655288,0.434932152,0.628916046,0.646797103,0.354,0.175,0.544308594,0.555083911,0.29737131,0.438989965,23.8167025
2390,0.704,0.406299084,0.452,0.611,0.62447541,0.407,0.175,0.520212539,0.53236356,0.310141545,0.362473169,22.0346839
2391,0.706,0.349797479,0.526,0.646,0.713166669,0.401,0.175,0.608937231,0.523197507,0.289987583,0.30401751,20.0426822
2392,0.676,0.419402013,0.422,0.621,0.659004739,0.417,0.17,0.491406364,0.542354144,0.303818211,0.377640919,22.3680564
2393,0.706,0.415649257,0.528919548,0.454759701,0.615177659,0.421,0.173,0.564869057,0.492535354,0.282724739,0.308533216,16.9809079
2394,0.641165644,0.362412134,0.303170968,0.590966895,0.599420642,0.40395822,0.169343912,0.540245416,0.525470319,0.291990358,0.365726545,24.164232
2395,0.549662616,0.435721159,0.422577513,0.522453694,0.627358724,0.359531782,0.160631807,0.472714141,0.506026241,0.256534302,0.280885644,16.3181307
2396,0.519004199,0.310717813,0.760747882,0.451162169,0.621504351,0.371723442,0.163131301,0.513247258,0.530038801,0.315212344,0.298612692,12.4110905
2397,0.620360496,0.409186438,0.551482904,0.694559276,0.587581073,0.414370449,0.144364879,0.494173676,0.51135313,0.336998147,0.373173266,17.5594565
2398,0.575539778,0.379316723,0.441574258,0.502605721,0.655755824,0.436372741,0.167389799,0.481665918,0.539706896,0.295656673,0.338402398,18.9436345
2399,0.406491642,0.398436592,0.347885274,0.841704796,0.695965488,0.393563629,0.157609934,0.549158956,0.520913552,0.275512515,0.359428114,14.8361213
2400,0.659137292,0.391802113,0.333812137,0.44690772,0.641888659,0.450401653,0.170064615,0.486065446,0.506724232,0.280389783,0.372150879,22.2189377
2401,0.749644126,0.372232508,0.434606129,0.690751303,0.667155469,0.254167632,0.161613753,0.557333604,0.526038429,0.297790872,0.297056319,22.2922472
2402,0.572482127,0.41309277,0.591699256,0.538369406,0.619201564,0.40525352,0.178140683,0.506985236,0.461506072,0.326539379,0.347857225,14.9405435
2403,0.617714566,0.382352855,0.393256234,0.642735209,0.688794392,0.426439973,0.183518957,0.468190456,0.560458874,0.304210354,0.315176625,20.2555047
2404,0.514647872,0.401599983,0.470489782,0.572277897,0.653422523,0.384275952,0.173926986,0.537539652,0.493577055,0.290501755,0.396962216,18.8240692
2405,0.546152699,0.377450877,0.565575942,0.476571981,0.647511983,0.394870794,0.187456441,0.492114085,0.573209173,0.307349235,0.381529061,18.6702446
2406,0.638590043,0.396592464,0.487892459,0.727202232,0.676101411,0.437849168,0.175956564,0.511541319,0.500777106,0.321601579,0.307466717,18.6926819
2407,0.595934052,0.366465119,0.452885464,0.400654382,0.636389529,0.415686181,0.180590884,0.545431839,0.552304244,0.301051778,0.342792785,20.3849544
2408,0.679871905,0.387095016,0.523880868,0.520086766,0.659846329,0.464947062,0.14921854,0.520811843,0.530616383,0.313895174,0.364890288,19.7256882
2409,0.472166647,0.450956373,0.367537591,0.664446956,0.612620724,0.373166883,0.171980879,0.478667853,0.483615446,0.286054782,0.321615853,14.3317273
2410,0.495460994,0.384735711,0.404505824,0.755170909,0.616004083,0.320655756,0.169102677,0.50467664,0.475995532,0.338493895,0.318510263,15.2497747
2411,0.690477271,0.437866926,0.554202019,0.563969677,0.663356974,0.421004296,0.190313229,0.550552328,0.528317057,0.30263844,0.361694591,19.5329982
2412,0.606978893,0.404238335,0.164384181,0.488793539,0.567972143,0.47346525,0.160289674,0.523254593,0.54894728,0.31566114,0.416817285,25.606874
2413,0.559782091,0.416546204,0.514581847,0.427320227,0.681713469,0.354572452,0.152759372,0.459785435,0.565851158,0.296091312,0.350447189,20.1727321
2414,0.531271977,0.355761381,0.310370372,0.510315708,0.671347545,0.339715516,0.167140357,0.518436898,0.503861977,0.329584143,0.345311485,20.5989635
2415,0.628226743,0.42491169,0.425031775,0.58056357,0.644675516,0.495431095,0.157173247,0.499919311,0.586504264,0.312196069,0.324548601,20.3919319
2416,0.584477624,0.36943703,0.533510207,0.547073898,0.608992339,0.457346662,0.16283782,0.489208466,0.489125232,0.26186005,0.387891574,17.5367337
2417,0.441195112,0.38944565,0.650904465,0.614536351,0.633642794,0.289955701,0.141045839,0.568444825,0.556074089,0.292470574,0.311535802,14.3074259
2418,0.419923101,0.373577552,0.245714536,0.381641683,0.658175684,0.489029137,0.178722473,0.476460187,0.513228836,0.309737748,0.331368556,18.8017389
2419,0.664283212,0.414775945,0.483536955,0.584713899,0.610841687,0.386959857,0.162236529,0.519617144,0.554127618,0.278625189,0.378875133,21.1549962
2420,0.578556515,0.392987114,0.409850763,0.658697733,0.707108676,0.335475726,0.20012508,0.543233215,0.531778508,0.325189615,0.351764672,19.8705345
2421,0.622993723,0.36154373,0.519195659,0.46993576,0.623741887,0.276575308,0.174424195,0.529820145,0.522628117,0.303425613,0.261889002,16.9911074
2422,0.706903517,0.38354819,0.448399457,0.551350281,0.646086287,0.364256503,0.166636749,0.580624402,0.50235159,0.316575407,0.320087689,20.6149108
2423,0.523218561,0.433792936,0.616402687,0.716477323,0.592623531,0.453804428,0.184373075,0.51040543,0.541679535,0.289463291,0.363264671,14.9744631
2424,0.553100797,0.353540919,0.429864269,0.63775195,0.602894309,0.469069595,0.1764847,0.553651891,0.518020703,0.30656211,0.370195944,18.5840546
2425,0.643737202,0.422569468,0.32295839,0.568129812,0.629477993,0.314672637,0.188762212,0.484379313,0.536559495,0.320520164,0.293586513,20.4696892
2426,0.601501046,0.388270509,0.667199462,0.601518138,0.665214664,0.35110905,0.172462681,0.496151651,0.508089603,0.300249663,0.357250574,17.4345796
2427,0.78793751,0.470765033,0.46612483,0.437706607,0.617623047,0.440855582,0.15119397,0.53585759,0.547384518,0.331345639,0.31340089,18.0758999
2428,0.484474501,0.408447513,0.538479971,0.533923595,0.640507861,0.523249973,0.181265903,0.514961017,0.527176063,0.284790003,0.336510593,14.379723
2429,0.458031598,0.364895873,0.599272019,0.542749769,0.69330705,0.447119393,0.16096615,0.53272099,0.534137907,0.378366586,0.284205784,13.9099526
2430,0.674642104,0.405603281,0.439269054,0.698527626,0.632262698,0.357907192,0.1775751,0.493497038,0.491449988,0.30499388,0.344049772,20.5745511
2431,0.590264544,0.443130659,0.510029532,0.610141506,0.654969277,0.402663193,0.169584583,0.453171485,0.515656708,0.318482113,0.366580041,19.3693874
2432,0.63342265,0.376183253,0.474842303,0.505217209,0.585649586,0.38156041,0.154074526,0.503508067,0.544437836,0.281981148,0.333962325,19.1171658
2433,0.538894285,0.395380244,0.398983282,0.576420361,0.620744671,0.423704852,0.165606901,0.522023438,0.524902391,0.298620774,0.354458101,19.2706894
2434,0.505446585,0.381147677,0.492262417,0.67047055,0.626644762,0.413059104,0.158030396,0.487671223,0.539064624,0.335662575,0.360172829,18.0684889
2435,0.695872543,0.427499777,0.295147061,0.524794125,0.678773179,0.299853056,0.175437908,0.527096579,0.499127754,0.30184759,0.316876184,23.703349
2436,0.612379705,0.400319087,0.571617232,0.415261601,0.598177194,0.37026482,0.16763783,0.561963277,0.520339139,0.314768633,0.339030663,16.6251883
2437,0.566232502,0.331261223,0.3744881,0.739757935,0.637760432,0.392252668,0.146432243,0.517268849,0.529463212,0.274297723,0.374229598,20.1935137
2438,0.654002923,0.37085393,0.637655489,0.628169764,0.614338884,0.343709002,0.179944529,0.539316119,0.550582894,0.322733863,0.349145534,19.3719359
2439,0.331100443,0.41148367,0.45732991,0.482838259,0.661570738,0.434912643,0.163420424,0.498687168,0.510715388,0.295217575,0.300074788,13.5161578
2440,0.653361544,0.411681136,0.240560815,0.555059173,0.593003705,0.413386559,0.174612164,0.521870976,0.54252426,0.349061946,0.326832549,22.6944328
2441,0.565437751,0.390769511,0.559073679,0.475764056,0.673937672,0.461527244,0.166826385,0.54753242,0.582958691,0.290628801,0.295816981,16.3999675
2442,0.611708429,0.35806239,0.359157195,0.66371419,0.635189292,0.50385488,0.16246437,0.512535844,0.488191245,0.310649276,0.358148182,19.7785783
2443,0.504244995,0.427844256,0.447835378,0.398575796,0.611067701,0.344192975,0.170722973,0.493326393,0.555328142,0.326715078,0.337300373,17.9070169
2444,0.537962627,0.348761899,0.583765105,0.537817457,0.576471529,0.358315873,0.151817838,0.539088304,0.474119641,0.301151571,0.332185119,15.433149
2445,0.589547924,0.386064748,0.465577996,0.571759825,0.685451283,0.478813911,0.159850051,0.507986448,0.496712454,0.307447857,0.272757358,14.8586992
2446,0.770423268,0.443920327,0.664934199,0.803374917,0.629653254,0.381901765,0.176685471,0.561311257,0.537332256,0.271849374,0.342322231,19.2601083
2447,0.456098887,0.405776357,0.386528433,0.642104359,0.652095042,0.326666482,0.168800191,0.526931218,0.564733029,0.321740166,0.364273662,17.5913717
2448,0.483016407,0.368161469,0.438690134,0.580045411,0.669456244,0.376364143,0.173618897,0.578321457,0.571589794,0.276892656,0.361118618,19.7638278
2449,0.684484916,0.408631096,0.598294856,0.347836829,0.620935296,0.469603026,0.154520998,0.510263415,0.521056896,0.309035621,0.317904561,14.1620633
2450,0.600810308,0.480365593,0.342287004,0.509686914,0.643451319,0.418665515,0.183015339,0.490504925,0.500168026,0.29619931,0.339814956,20.3112023
2451,0.643094637,0.378853861,0.718599683,0.613983493,0.607307571,0.441236778,0.17778543,0.500981187,0.551647744,0.338898685,0.375603232,15.017992
2452,0.552247687,0.397972303,0.548144291,0.546536161,0.632435569,0.397800765,0.193160207,0.519468871,0.482400381,0.315774173,0.301790126,15.8748414
2453,0.522177535,0.383697016,0.292983593,0.488064445,0.614549782,0.387293376,0.171680736,0.463952921,0.545335911,0.262812473,0.287647079,18.649912
2454,0.70620331,0.434257438,0.491715147,0.632304709,0.661790456,0.489785639,0.147621441,0.514817757,0.506201756,0.305875396,0.344837662,18.5707663
2455,0.622336542,0.403070265,0.419470527,0.753030619,0.556370964,0.429565427,0.180183824,0.535653204,0.455688312,0.292589497,0.367673236,18.3736317
2456,0.577806019,0.342206532,0.528047521,0.425917332,0.649137153,0.408171517,0.175631375,0.524350204,0.559575911,0.329793918,0.334762699,19.043682
2457,0.663639067,0.373743539,0.456776357,0.528831203,0.626823645,0.454239152,0.167822997,0.553237532,0.534887046,0.283613005,0.310810114,16.6802619
2458,0.416791715,0.414992166,0.636151491,0.676004634,0.679124593,0.364641069,0.186728369,0.50569072,0.49279968,0.31230063,0.355318806,14.7431613
2459,0.438830163,0.323016893,0.332530727,0.575902643,0.605293596,0.432393632,0.166318423,0.51367473,0.538587424,0.301946691,0.37794433,19.4658231
2460,0.583745191,0.410128159,0.434017941,0.647220325,0.631049114,0.389947719,0.155616338,0.494675191,0.519907139,0.287392718,0.304321335,17.5051834
2461,0.627574826,0.380083389,0.542929057,0.54220548,0.667404594,0.367672514,0.170244297,0.482367752,0.529032683,0.308239186,0.341068541,18.9246494
2462,0.530290435,0.399215792,0.685825972,0.609596435,0.642061751,0.410773187,0.16185001,0.550195461,0.510232524,0.322879402,0.319502297,14.0315243
2463,0.55896023,0.375055824,0.414399864,0.669701025,0.660058787,0.421340159,0.164195302,0.509126376,0.533691365,0.298723715,0.325436346,18.543902
2464,0.735758681,0.416774381,0.564838955,0.524211406,0.612838648,0.321357344,0.180840415,0.567468096,0.490604047,0.328185805,0.369490423,20.5427449
2465,0.648230708,0.394328759,0.272416841,0.413599778,0.727142212,0.379154084,0.150023827,0.52826931,0.515206947,0.282170009,0.346103348,24.6024074
2466,0.606298613,0.363467846,0.625042857,0.738060297,0.62538468,0.400396053,0.168313578,0.540962592,0.54390786,0.305091796,0.312712757,16.8218832
2467,0.689807657,0.384883699,0.366637928,0.627585668,0.647691379,0.354995949,0.176153434,0.51829027,0.595963571,0.291625224,0.33603544,23.6663629
2468,0.494147768,0.438444811,0.523290951,0.482073057,0.595874608,0.444333779,0.159115493,0.473709595,0.524476431,0.318605262,0.390315389,15.8260934
2469,0.470512976,0.387242034,0.553518034,0.436480822,0.628245605,0.513021058,0.182250117,0.497273778,0.517581441,0.27885702,0.343577955,13.8095143
2470,0.679215885,0.452300189,0.403825726,0.600985369,0.682103759,0.395197054,0.165277721,0.537324566,0.562008203,0.30983851,0.281776769,19.2800994
2471,0.595231259,0.407182571,0.478645863,0.682685568,0.600911224,0.347956901,0.173129582,0.515966749,0.536099783,0.29705443,0.322548766,18.8985633
2472,0.637945393,0.351427599,0.443292697,0.493786205,0.6393042,0.308768208,0.190985232,0.556831805,0.507582133,0.342788054,0.383340269,22.9434586
2473,0.545263358,0.420678225,0.351090388,0.772732055,0.663585061,0.465449138,0.177228927,0.485859346,0.526749152,0.31669137,0.308794254,17.5583014
2474,0.513534892,0.359966948,0.496103433,0.618437058,0.699856645,0.450820054,0.1795533,0.520661634,0.512764808,0.268253524,0.316247051,16.5380243
2475,0.617050958,0.430809392,0.577139062,0.55081807,0.656752569,0.258016141,0.171201541,0.502178611,0.531341535,0.293525742,0.401000397,21.927206
2476,0.571710993,0.372402382,0.380250896,0.584194499,0.589801696,0.331523101,0.185669012,0.437249132,0.522200486,0.331580611,0.328202279,19.4031543
2477,0.384937313,0.391949919,0.461190829,0.514654663,0.622443837,0.484021844,0.175118006,0.531064475,0.541179456,0.313144632,0.348660982,15.3431312
2478,0.574779309,0.424007937,0.540374522,0.71044764,0.687305254,0.305025299,0.161534235,0.49915171,0.546068642,0.29913385,0.360360625,19.7483176
2479,0.619700251,0.368894709,0.431652432,0.365534792,0.618614025,0.346098084,0.166061567,0.488255163,0.493831216,0.319103129,0.300427229,18.6604426
2480,0.517928978,0.389004899,0.327199063,0.655225909,0.579322143,0.50818616,0.155084452,0.564091594,0.560760612,0.305483503,0.374499391,19.9526461
2481,0.548792074,0.384291181,0.520943685,0.598860498,0.611961188,0.481357321,0.168068837,0.503947607,0.500977767,0.287962631,0.366796264,16.1194477
2482,0.726505891,0.436234974,0.362963226,0.431379358,0.659213927,0.383261615,0.187306102,0.548824074,0.540520056,0.315324053,0.323283929,21.1164362
2483,0.640522162,0.403734913,0.620000802,0.53110728,0.635875312,0.329144757,0.158731925,0.522482677,0.573783915,0.30234237,0.284947195,16.8188335
2484,0.59803294,0.344049856,0.25873435,0.634706404,0.675156228,0.237987496,0.163916752,0.533289016,0.484004743,0.323471298,0.354629446,14.4650656
2485,0.681844291,0.374403053,0.561928179,0.7620756,0.594474921,0.359933802,0.171920799,0.513104881,0.51214117,0.275799784,0.384893458,20.3925171
2486,0.476963607,0.415871198,0.411814083,0.565531552,0.646975428,0.449157592,0.148928033,0.455994335,0.552526207,0.308636683,0.334122736,17.3677682
2487,0.499309525,0.376977947,0.376991394,0.521864515,0.680574713,0.409471148,0.190101833,0.496635189,0.549147511,0.293984476,0.29405105,17.7437193
2488,0.692492295,0.419652748,0.5304598,0.666671251,0.627536578,0.285489922,0.169042269,0.536478305,0.509582245,0.321190512,0.346739073,20.9624261
2489,0.60901261,0.396136438,0.458987462,0.590444103,0.649867725,0.366166533,0.176955675,0.515391391,0.476577523,0.270191807,0.37043429,20.3023219
2490,0.650796288,0.365883922,0.493906287,0.557166776,0.563946131,0.388623494,0.181883904,0.55495032,0.566237696,0.31357204,0.336668753,18.8621592
2491,0.738936247,0.386653746,0.421959693,0.478961707,0.662679318,0.338156957,0.152579608,0.524984829,0.537956805,0.300751798,0.313627445,21.6830093
2492,0.562226323,0.447538898,0.573954779,0.625264744,0.61538539,0.43097319,0.172886371,0.485021894,0.497612708,0.332559378,0.357429053,16.0579257
2493,0.534176904,0.335255422,0.476472672,0.830989799,0.633125985,0.442774441,0.185178976,0.53034906,0.587921408,0.297476508,0.351930601,19.0474141
2494,0.630179088,0.412481288,0.401076653,0.501945864,0.608278452,0.399099209,0.174864213,0.510831401,0.504046725,0.279751011,0.331532354,19.5612721
2495,0.586662497,0.381902179,0.602261289,0.693592962,0.644149797,0.377764784,0.179246679,0.477310984,0.556327352,0.317159234,0.363464675,18.7412093
2496,0.671392528,0.359029517,0.34679235,0.607424908,0.621693121,0.318493076,0.139724539,0.501581907,0.533099145,0.303916283,0.341695252,24.3538236
2497,0.447906823,0.40111697,0.511730036,0.450117603,0.670525002,0.419999412,0.170962225,0.544035484,0.489428425,0.345432929,0.264854531,13.2308201
2498,0.4285988,0.380692764,0.454556575,0.629931746,0.591450351,0.396500218,0.16215992,0.48976928,0.529606936,0.286808137,0.324727144,16.0175599
2499,0.666217546,0.426495995,0.630406967,0.4851052,0.64555564,0.518526019,0.178648786,0.528952219,0.480653882,0.314438988,0.368570715,13.2930769
2500,0.580793811,0.399844375,0.370193837,0.561360567,0.623187915,0.439719385,0.170483695,0.571847409,0.51087546,0.301549813,0.345469631,20.1663285
2501,0.624961017,0.328269721,0.567810357,0.594637486,0.703646832,0.417337862,0.156120915,0.518877943,0.539224534,0.322302766,0.311774351,17.8033037
2502,0.526294091,0.410897145,0.489529131,0.526533092,0.657561623,0.374951334,0.166573316,0.500376138,0.520482905,0.307842965,0.388354872,20.0175166
2503,0.555635474,0.364290586,0.395429757,0.31967747,0.639991581,0.363094775,0.159487882,0.534847592,0.534287232,0.291131316,0.419701568,21.7596736
2504,0.645663821,0.440964578,0.47212307,0.649841497,0.664508968,0.406873784,0.168557328,0.461696978,0.515806125,0.304700124,0.318710376,18.805252
2505,0.603565011,0.37570229,0.507211494,0.458156787,0.628951057,0.42816949,0.150974201,0.505112121,0.525044368,0.327435276,0.350610956,18.2105686
2506,0.488729136,0.394928648,0.594475801,0.701621155,0.602058152,0.385956771,0.164470462,0.52372191,0.505495461,0.311058083,0.330214603,15.1835711
2507,0.463590473,0.352656964,0.535360441,0.686191162,0.620169862,0.342237542,0.177505438,0.546309435,0.513382839,0.293060891,0.307736807,14.6140786
2508,0.676598538,0.39735674,0.383427718,0.535599064,0.668416924,0.43382765,0.160883261,0.502771604,0.554363699,0.320126215,0.35326911,22.117214
2509,0.592403531,0.421742747,0.656571059,0.441276905,0.584091192,0.499916696,0.191988918,0.479449066,0.531924503,0.265892209,0.381880886,11.7542382
2510,0.635363313,0.387829837,0.315338745,0.785868862,0.654385287,0.459641401,0.173373722,0.492637568,0.522770542,0.312720912,0.321803733,19.2071262
2511,0.541655702,0.407901179,0.426855379,0.496558345,0.69150764,0.296418207,0.182626924,0.511967398,0.541847329,0.330661666,0.342949717,19.9913992
2512,0.50897964,0.373076814,0.610708808,0.552943244,0.660917302,0.324075705,0.17537368,0.46941797,0.518166764,0.296628783,0.348017614,17.0417401
2513,0.697914777,0.414135311,0.445570945,0.720326088,0.613701177,0.422688384,0.157926709,0.516544068,0.563328323,0.324706564,0.297455117,18.8286121
2514,0.61438744,0.392542017,0.516304307,0.620691932,0.63724632,0.476377627,0.186184227,0.53819386,0.536713374,0.277907503,0.327520502,17.738831
2515,0.568598181,0.360877314,0.406529687,0.517088058,0.597211442,0.558619845,0.171441014,0.526274854,0.508257608,0.316229819,0.397699864,17.8278888
2516,0.655927462,0.383100962,0.480819093,0.389488967,0.67774339,0.445916304,0.163348536,0.558928765,0.471230258,0.303130774,0.358876078,18.3183027
2517,0.360264548,0.43246085,0.212129826,0.586273421,0.626106465,0.356670588,0.179865542,0.507414843,0.527318467,0.340675173,0.315392995,12.8523157
