,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Fork type,Stem kind,Display AEROBARS,Handlebar style,Head tube type,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,RIM_STYLE front,RIM_STYLE rear,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,Seat tube type
2881,390,58,552.330918,73,155.3,135,500,87.5,612.3765076,38,40,40,70,35,21.5,15,0,CARBON,40,18,75,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,FALSE,0,0,60,36,682,40,FALSE,FALSE,TRUE,FALSE,1,0,0,FALSE,255,0,0,TRISPOKE,DISC,3,7,70,23,250,690,34.9,250,0
2882,355,60,557.3139776,75.5,130.4,30,570,73.5,676.909909,32,40,28.35,36.25,25.5,12.5,15,9,STEEL,60,20,92,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,2,68,40,692,30,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,153,153,255,SPOKED,SPOKED,1,1,80,80,255,720,34.9,330,2
2883,365,60,515.865867,71.5,100,120,600,67,651.4549137,32,40,28.35,36.25,25.5,12.5,15,0,STEEL,130,25,92,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,2,2,68,40,692,30,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,204,204,SPOKED,SPOKED,1,1,80,80,255,710,34.9,130,2
2885,400,70,546.719398,73.5,115,65,603.5,74.5,633.2566425,28,40,31.2,36.5,26,14,15,9,ALUMINIUM,37,43.5,58.3,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,2,1,68,37,692,34,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,270,730,60,300,1
2886,405,11.5,518.5499688,66,120,170,465,73.5,703.9975821,45,40,28.6,36.5,23.35,13,15,9,STEEL,30,168.9,44.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,699,115,699,115,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,580,34.9,330,1
2887,540,87,682.4136977,66,110,120,465,73.5,780.9466176,50,40,28.6,36.5,23.35,13,15,9,STEEL,29.7,119.2,48.1,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,910,120,910,120,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,600,34.9,330,1
2888,416,38,535.9145142,66,110,120,457,73.5,685.06064,45,40,28.6,36.5,23.35,13,15,9,STEEL,33.3,116.3,44.1,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,2,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,600,34.9,330,1
2889,396,58,550.1905579,73.5,113,45,537.7,75,639.90734,45,40,28.6,36.5,23.35,13,15,9,BAMBOO,32.1,47.7,49.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2891,390,50,594.6438749,74,150.1,50,550,74,646.9762183,34.5,40,28.6,36.5,21,14,15,9,STEEL,30,30,50,330,375,15,18,TRUE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,694,72,694,72,0,0,FALSE,1,1,68,40,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,820,35,300,2
2892,438,60,637.177384,71.5,108.6,45,462.1,73.5,715.708155,55,60,22.7,34,18.25,13,5,16,STEEL,33,17.1,30,330,350,16,18,TRUE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,770,114,736,148,0,0,FALSE,1,1,68,31.7,692,29,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,102,102,102,SPOKED,SPOKED,3,1,40,80,290,755,35.6,410,1
2893,410,70,595.7360759,73,148,45,537.6,75,639.3896224,45,40,30.2,35.3,23.35,13,15,9,STEEL,29.1,47.6,39.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,36.2,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,290,710,34.9,330,1
2894,430,70,591.0045505,72.5,145.1,170,616.2,74,666.7925531,45,40,28.6,36.5,23.35,13,15,9,STEEL,55.7,46.2,44.1,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,2,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,0,153,TRISPOKE,TRISPOKE,1,1,80,80,298,718,34.9,400,1
2895,410,70,584.2331601,72.5,110,50,586.8,73,671.5444015,45,40,28.6,36.5,20,13,15,9,STEEL,32.7,36.8,48.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,1,FALSE,2,3,68,41.3,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,14,58,172,SPOKED,SPOKED,1,1,80,80,298,755,34.9,330,1
2896,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,70,55,55,SPOKED,SPOKED,1,1,80,80,283,704,28.6,350,1
2897,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,70,55,55,SPOKED,SPOKED,1,1,80,80,283,704,28.6,350,1
2898,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,70,55,55,SPOKED,SPOKED,1,1,80,80,283,704,28.6,350,1
2899,415,75,557.1452126,72.5,113.5,11.3,535.3,72,613.1363961,51.2,40.6,28.6,36.5,19.95,10.9,16.5,15,STEEL,26,15.3,31.4,330,365,13.4,13.2,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,70.6,32.1,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,70,55,55,SPOKED,SPOKED,1,1,80,80,283,704,28.6,350,1
2901,398,73,580.4596945,73,142.5,25,564,73,637.8384156,43,40,28.6,36.5,17.35,10.5,15,9,STEEL,28,14,39.1,330,350,16,18,TRUE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,266,743,28.6,200,1
2903,410,25,522.1385334,68,115,60,310,73.5,657.9746132,45,40,38.5,45.5,31,16.5,15,9,ALUMINIUM,30,60,50,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,1,0,FALSE,1,2,73,50,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,15,15,15,SPOKED,SPOKED,1,1,80,80,220,390,34.9,200,2
2904,408.59,75,592.6665411,72.5,149.6,60,485.9,74.5,653.1355566,45,40,35.45,36.5,27.35,13,15,9,CARBON,33.5,20.9,50,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,82,50,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,35,34,34,SPOKED,SPOKED,1,1,80,80,275,718,34.9,310,2
2905,425,72,591.7727258,72,144.9,45,540,74,648.5949805,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,31,43.4,48.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,2,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2906,420,72,591.7727258,72,144.9,45,540,74,648.5949805,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,31,43.4,48.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,2,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2908,402.07,70,537.5105426,73,103.7,150,560.7,74,634.4108427,30,40,20,36.5,23.35,13,15,9,CARBON,27.6,40.7,49.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,153,51,255,SPOKED,SPOKED,1,1,80,80,298,800,34.9,330,2
2909,405.41,70,572.0255832,72.5,140.2,160,650.8,73.5,642.1819738,45,40,29.5,39,25.85,12,15,9,CARBON,30.3,150.8,50.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,275,725,34.9,330,2
2910,365,70,452.5445046,74,79.8,105,591.9,73,632.410741,40,40,30.5,35.5,21.6,11.15,15,9,STEEL,38,24.9,42,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,614,52,674,43,0,0,FALSE,2,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,255,DISC,DISC,1,1,80,80,265,765,28.6,330,1
2911,405,70,592.9627921,73,157.1,80,499.2,75,650.8652512,45,40,28.6,36.5,23.35,13,15,9,STEEL,28.9,49.2,49.2,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,FALSE,FALSE,1,4,1,FALSE,255,255,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,2
2912,395,60,527.5010295,72.5,110,60,472.3,74,603.1174035,45,40,28.6,36.5,37.5,13,15,9,CARBON,20.8,12.3,36.6,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,50,685,31.8,TRUE,TRUE,FALSE,FALSE,1,10,1,FALSE,0,0,255,SPOKED,SPOKED,1,1,80,80,240,685,34.9,330,0
2913,395,60,539.3271197,72.5,85.4,125,470.8,75,618.0997314,45,40,28.6,36.5,32.5,13,15,9,CARBON,21.4,10.8,34.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,TRUE,2,1,68,40,685,31.8,FALSE,TRUE,FALSE,FALSE,1,10,1,FALSE,0,255,255,TRISPOKE,DISC,1,1,70,80,220,685,34.9,300,0
2914,402.92361,55,524.0029866,74,100,100,472.2,74,618.4143804,45,40,28.6,36.5,37.5,13,15,9,CARBON,20.3,12.2,37.3,330,357.92274,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,50,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,255,255,TRISPOKE,DISC,1,1,80,80,240,685,34.9,330,0
2915,395,60,507.4924305,72,93.7,140,529.4,74,607.0482171,45,40,31.7,41.525,32.5,16.5,15,9,CARBON,22.8,89.4,36.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,55,692,31.8,TRUE,TRUE,FALSE,FALSE,1,10,1,FALSE,255,0,204,SPOKED,SPOKED,1,1,80,80,240,685,34.9,110,1
2916,405,80,575.7310513,72.5,108.8,45,551.8,73,650.9934074,45,40,28.6,36.5,23.35,13,15,9,STEEL,33.8,11.8,46.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,204,255,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2917,409,73,580.4596945,73,142.5,25,564,73,637.8384156,43,40,28.6,36.5,17.35,10.5,15,9,STEEL,28,14,39.1,330,350,16,18,TRUE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,255,219,26,SPOKED,SPOKED,1,1,80,80,266,750,28.6,200,1
2918,405,71.5,536.9971697,72.25,100,80,467,75.5,626.3506776,43,40,37.5,36.5,34,19,15,9,CARBON,30,67,40,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,675,53,675,53,0,0,FALSE,0,2,68,55,690,31.8,TRUE,TRUE,TRUE,TRUE,1,10,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,275,680,34.9,300,0
2919,405,72,560.2763309,73,120.3,50,548.7,74,643.2458052,50,40,42.5,52.5,21,11.5,15,9,ALUMINIUM,40.1,48.7,62,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,50,692,31.8,TRUE,TRUE,TRUE,TRUE,1,10,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,640,54,300,2
2920,405,72,548.7132601,72,110,50,509.5,74.5,633.095966,50,40,42.5,52.5,21,11.5,15,9,ALUMINIUM,39,49.5,61.8,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,50,692,31.8,TRUE,TRUE,TRUE,TRUE,1,10,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,640,54,300,2
2921,425,50,569.9356938,71,145.2,45,482.6,73,645.3614969,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,30,38.9,45.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,2,TRUE,255,0,204,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2923,409.33449,70,562.9348228,73,125.7,45,589.8,74,651.7883427,45,60,56.3,36.5,31,13,15,9,CARBON,52.2,39.8,33,330,311.07856,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,TRUE,2,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,255,102,DISC,DISC,2,2,80,80,275,718,34.9,330,0
2924,410,70,611.4811535,73.5,174.5,45,545,73.5,654.2011658,43,40,28.6,36.5,23.35,13,15,9,STEEL,28.4,48.9,43.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,34.9,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,102,102,102,SPOKED,SPOKED,1,1,80,80,270,800,34.9,330,1
2925,411.3,10,547.2622862,78,152.7,150,395,81,655.1808791,45,50,28.6,36.5,23.35,17.5,15,9,STEEL,39.9,45,49.5,330,350,22,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,28,692,32,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,500,40,330,1
2927,362,-30,505.0524277,74.5,131,45,282.6,71.2943254,615.2574197,20,40,28.6,36.5,23.35,13,15,9,STEEL,21.6,53.4,46.1,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,611,104,611,104,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,0,FALSE,67,177,229,SPOKED,SPOKED,1,1,80,80,298,306,34.9,330,1
2928,362,-30,490.6943339,74.5,116.1,45,230,74.57474992,645.7310667,20,40,28.6,36.5,23.35,13,15,9,STEEL,20.9,55.3,44.3,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,592,85,592,85,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,51,0,51,SPOKED,SPOKED,1,1,80,80,298,300.9,34.9,330,1
2929,405,70,591.9108569,73,145,45,515.2,74,653.4145038,45,40,28.6,36.5,23.35,13,15,9,CARBON,28.9,49.2,49.2,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2930,405,70,456.3845488,77.5,90,45,575,74,603.3406656,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,36.5,0,47.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,599,52,674,52,0,0,FALSE,2,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,0,0,TRISPOKE,DISC,2,10,88,88,275,718,34.9,330,1
2931,405,70,560.4679365,77.5,116.4,200,670,75,646.895523,45,40,28.6,36.5,23.35,13,15,9,CARBON,0,120,40,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,TRUE,2,0,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,DISC,1,1,80,80,275,712,34.9,330,0
2934,405,70,545.2113244,78,99.2,160,637.9,74,652.2507876,50,40,28.6,50.775,23.35,13,15,9,ALUMINIUM,37.9,137.9,60,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,50,692,40,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,690,45,330,1
2935,400,42,525.9537165,65,106,45,406,71,687.4864819,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,24.6,54.1,52.1,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,700,116,700,116,1,0,FALSE,1,3,73,57,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,0,FALSE,255,153,0,SPOKED,SPOKED,1,1,80,80,275,685,45,491,1
2937,380.37,40,543.9455551,81,128.1,140,515,89.5,602.2658252,45,40,31,36.5,23.35,14,15,9,CARBON,22,15,47.8,330,350,16,18,FALSE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,FALSE,0,0,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,255,102,TRISPOKE,DISC,3,1,80,80,275,718,34.9,200,0
2938,398.74,70,534.8626558,82.5,100,120,551,73.5,641.6298576,75,40,28.6,36.5,23.35,11.5,15,9,TITANIUM,32.3,21,61.3,330,350,16,18,FALSE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,654,52,654,52,0,0,FALSE,2,1,68,50,692,45,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,255,102,SPOKED,SPOKED,1,1,80,80,298,710,48,330,1
2939,405,70,595.2270831,80.5,150,200,580,74,660.8244688,45,40,35,36.5,23.35,13,15,9,CARBON,0,180,49.2,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,FALSE,0,0,68,45,692,31.8,TRUE,TRUE,FALSE,FALSE,1,5,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,718,34.9,200,0
2940,393.47,70,536.5025711,74,100.7,145,535,74,646.7568893,30,40,21.8,70,23.35,13,15,9,CARBON,23.2,38,70.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,2,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,51,204,TRISPOKE,DISC,2,1,80,80,240,780,34.9,330,0
2941,405,70,590.6984873,83,136.4,45,548.1,75,674.9329588,75,40,28.6,40,23.35,13,15,9,CARBON,16.7,23.1,48.6,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,35,FALSE,FALSE,FALSE,FALSE,1,4,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,718,34.9,330,1
2942,433.18,60,621.1807628,71,182.6,55,537.6,73.5,647.590553,50,40,27,36.5,23.35,13,15,9,STEEL,37.4,57.6,42.9,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,86,670,86,0,0,FALSE,0,1,68,37,692,31.8,FALSE,FALSE,TRUE,TRUE,1,9,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,730,31.8,330,2
2943,405,72,567.2351622,72,127.1,45,469.5,73,626.312227,49,40,28.6,36.5,23.35,13,15,9,STEEL,28.4,44.5,50.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,676,54,676,54,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,105,0,SPOKED,SPOKED,1,1,80,80,275,655,34.9,330,1
2944,388.35,70,526.008949,74.5,88.9,120,449,74,633.9506743,30,40,20,36.5,23.35,13,15,9,CARBON,22.3,43,51.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,2,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,51,255,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,0
2945,425,72,627.1519004,73,181.9,45,623,74,665.5829053,38,40,28.6,36.5,23.35,13,15,9,STEEL,33.5,27,48.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,TRUE,TRUE,FALSE,FALSE,1,0,0,FALSE,76,3,29,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
2946,380.86,70,560.5655661,77.5,88.5,200,526.2,78.5,668.3405918,45,40,13.75,36.5,23.35,13,15,9,CARBON,27.7,36.2,51.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,TRUE,0,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,204,255,DISC,DISC,1,1,80,80,240,718,34.9,330,0
2947,405,70,527.4996361,75,89.6,45,547,74,644.6521551,30,40,28.6,36.5,23.35,13,15,9,STEEL,32.5,47,50.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,153,153,DISC,SPOKED,1,1,80,80,298,718,34.9,330,1
2948,401.94467,50,534.6149714,73,123,100,490,74.5,615.8794881,45,40,35.95,36.5,24.5,14,15,9,ALUMINIUM,39.5,41.9,49.6,334.2715,356.94466,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,2,68,50,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,240,685,34.9,300,2
2949,431,68,604.0202362,71,74.1,60,457.8,73,681.8039032,43,40,28.6,36.5,18,13,15,9,STEEL,26,51.4,51.9,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,0,2,73,50,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,265,718,34.9,330,1
2950,405,70,556.6578968,82,102.9,45,668,74,649.2754443,75,40,28.6,36.5,23.35,13,15,9,TITANIUM,26.8,118,50.2,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,2,68,45,692,45,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,255,153,SPOKED,SPOKED,1,1,80,80,300,718,50,330,2
2952,413,75,602.2386722,72,160.4,25,584,73,643.5738447,43,40,28.6,36.5,17.35,10.5,15,9,STEEL,28,14,39,330,350,16,18,TRUE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,255,219,26,SPOKED,SPOKED,1,1,80,80,266,774,28.6,200,1
2953,405,70,593.536575,73,145,45,515.3,74,654.3957065,45,40,28.6,36.5,23.35,13,15,9,STEEL,28.9,49.3,49.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,255,51,0,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
