,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,batch
5108,1,1,Steel,0.447,0.03006,0.61589,0.04186,72.74293,0.03881,0.02659,0.03664,0.03493,0.022564,0.012172,0.029789,0.015,0.041486,0.123389,0.103968,72.25708,0.20998,0.49025,0.068,0.123715,0.005943,0.006686,0.33,0.35,0.010823,0.003074,0.003812,0.009651,0.00091491,0.001042,0.001139,0.006461,0.623684,Generated 4
9429,0,0,Titanium,0.413873,0.038028,0.55118,0.046224,70.13536263150749,0.03571,0.02492,0.03441,0.03369,0.02319,0.013064,0.028283,0.01554,0.040675,0.036038,0.023303,72.87126,0.12918,0.427719,0.06417,0.139805,0.0112947552083332,0.0126413872420262,0.330539,0.324587,0.008325,0.001757,0.004208,0.006583,0.001048,0.003014,0.011299,0.002162,0.612365,Generated 28
9238,0,0,Titanium,0.413814,0.037357,0.55008,0.043744,70.07944195070272,0.03549,0.02473,0.03384,0.0331,0.022867,0.012844,0.0278,0.01524,0.040374,0.034486,0.023648,73.08172,0.12955,0.436922,0.06392,0.138865,0.0112947552083332,0.0126413872420262,0.330652,0.323104,0.008198,0.001778,0.003163,0.00709,0.00087351,0.002995,0.010486,0.002204,0.610592,Generated 27
5421,1,1,Steel,0.40026,0.06289,0.5656,0.07105,73.5263,0.04,0.0286,0.04737,0.0365,0.027684,0.013,0.0318,0.015,0.045968,0.031047,0.030826,73.0,0.12619,0.50368,0.068,0.13,0.007579,0.008527,0.33,0.35,0.009,0.004153,0.001286,0.003286,0.003164,0.001969,0.003007,0.001642,0.635151,Generated 5
5186,0,0,Aluminum,0.40953,0.06566,0.5656,0.10986,74.19718,0.04,0.02805,0.04106,0.0365,0.02335,0.013,0.0318,0.015,0.045214,0.043376,0.035552,73.78871,0.14244,0.55757,0.06879,0.126056,0.0112947552083332,0.0126413872420262,0.33,0.35,0.009,0.001002,0.002109,0.003094,0.003037,0.002444,0.005054,0.003813,0.63568,Generated 5
7490,0,0,Steel,0.40732,0.031338,0.5656,0.040669,73.64965656372189,0.04,0.03466,0.045,0.04365,0.02898,0.014516,0.034485,0.015,0.045679,0.066416,0.026395,70.10222,0.12721,0.492518,0.068,0.135,0.0112947552083332,0.0126413872420262,0.33,0.3,0.009,0.002768,0.00386,0.005388,0.006435,0.00087024,0.001425,0.001178,0.602756,Generated 17
6851,1,1,Steel,0.42642,0.06682,0.52762,0.04653,71.52547,0.03984,0.02819,0.04487,0.03718,0.021462,0.010948,0.028544,0.01429,0.050487,0.031435,0.029316,70.84676,0.10647,0.54614,0.06885,0.129328,0.016155,0.017767,0.330785,0.349604,0.009007,0.000584,0.001948,0.004461,0.002882,0.002755,0.000444,0.008007,0.645834,Generated 14
11631,1,1,Steel,0.373178,-0.018648,0.62643,0.126264,75.00447256608824,0.04291,0.03291,0.03372,0.04715,0.032156,0.01814,0.034015,0.01407,0.069326,0.077723,0.042103,66.81554,0.21215,0.255012,0.08531,0.141504,0.013605,0.01794,0.33,0.326259,0.012311,0.001027,0.005952,0.001009,0.005026,0.005573,0.004179,0.004213,0.532714,Generated 38
7848,0,1,Steel,0.554717,0.068072,0.53401,0.090623,72.27730805282455,0.03738,0.02825,0.03128,0.03485,0.021348,0.013306,0.028445,0.01439,0.031229,0.011145,0.061183,69.66339,0.12108,0.673728,0.06801,0.129952,0.0112947552083332,0.017494,0.327253,0.437998,0.008919,0.002701,0.000346,0.01299,0.001128,0.0006687,0.001138,0.004095,0.641147,Generated 19
8362,1,1,Steel,0.657029,0.044724,0.56564,0.018808,69.4653457858815,0.04897,0.02725,0.03644,0.03666,0.022521,0.016444,0.029198,0.01504,0.041862,0.118347,0.037812,47.23677,0.10139,0.623384,0.06793,0.129951,0.015939,0.017786,0.330054,0.349953,0.009016,0.002832,0.002024,0.000679,0.001415,0.001372,6.9e-05,0.001315,0.665975,Generated 22
11979,0,0,Steel,0.411275,-0.01833,0.55644,0.029066,70.87069666577838,0.03912,0.02908,0.06053,0.03337,0.028914,0.020322,0.034865,0.01611,0.045059,0.035553,0.023397,66.69947,0.11704,0.160767,0.07311,0.142853,0.0112947552083332,0.0126413872420262,0.328155,0.323255,0.010003,0.003264,0.005318,0.002495,0.01163,0.001403,0.002769,0.00072006,0.602802,Generated 40
12698,0,0,Steel,0.338947,-0.042349,0.5618,0.053291,71.72807071041214,0.03741,0.02895,0.04509,0.03806,0.025932,0.013992,0.030356,0.01448,0.039225,0.037971,0.038709,78.17789,0.12096,0.313755,0.06642,0.124032,0.0112947552083332,0.0126413872420262,0.327307,0.254329,0.008675,0.002074,0.002323,0.00425,0.00025659,0.003293,0.002453,0.002604,0.572577,Generated 43
13992,0,0,Steel,0.409038,0.041001,0.55824,0.040404,72.45526874399219,0.03826,0.02818,0.04452,0.03599,0.024045,0.012584,0.031683,0.0145,0.072745,0.166413,0.031291,71.33537,0.21399,0.475836,0.06551,0.126106,0.0112947552083332,0.0126413872420262,0.32745,0.325474,0.008315,0.001242,0.002407,0.001792,0.00235,0.00132,0.001685,0.002906,0.616982,Generated 49
14274,0,0,Steel,0.395865,0.010083,0.56379,0.042054,70.51133753667233,0.03995,0.02971,0.05035,0.03778,0.0237,0.015909,0.031677,0.01482,0.075286,0.047192,0.018334,67.41623,0.0913,0.247838,0.06722,0.129186,0.0112947552083332,0.0126413872420262,0.329691,0.320703,0.008681,0.001949,0.001505,0.001737,0.00313,0.002263,0.002099,0.001316,0.623342,Generated 51
14115,0,0,Steel,0.408802,0.036013,0.56058,0.047816,72.09304482591048,0.03801,0.02868,0.04336,0.03714,0.025291,0.014101,0.031034,0.01491,0.043954,0.042289,0.021586,69.11135,0.08105,0.335052,0.06878,0.13924,0.0112947552083332,0.0126413872420262,0.329149,0.365599,0.00888,0.003133,0.001154,0.003749,0.003012,0.00222,0.002422,0.01056,0.629412,Generated 50
2429,1,1,Steel,0.45,0.04,0.5656,0.045,69.99997270451806,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.029,0.015,0.0404,0.0458,0.0302,72.0,0.12,0.54,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.002338,0.001773,0.004795,0.008226,0.001044,0.007159,0.00053598,0.652216,2_2
6178,1,1,Titanium,0.419347,0.051307,0.56131,0.056949,73.35933884892911,0.03964,0.02914,0.04321,0.03793,0.023663,0.014074,0.030902,0.01486,0.045635,0.07762,0.027869,70.89265,0.12343,0.48515,0.06799,0.129331,0.001326,0.001865,0.33189,0.318133,0.009104,0.002875,0.002574,0.004671,0.005942,0.002598,0.002852,0.006473,0.644948,Generated 10
7064,1,1,Aluminum,0.426918,0.070088,0.56527,0.044874,71.57096568298728,0.0402,0.02965,0.04376,0.03653,0.021737,0.012138,0.034583,0.01431,0.046109,0.020072,0.027877,73.84378,0.09856,0.551603,0.06869,0.12981,0.014797,0.017989,0.330081,0.351653,0.008248,0.003108,0.005095,0.001204,0.004185,0.003045,0.002359,0.006918,0.672328,Generated 15
2298,1,1,Steel,0.39458,0.065,0.5656,0.045,75.99998673512805,0.04,0.0286,0.045,0.0365,0.0245,0.0135,0.0318,0.015,0.0458,0.024,0.039,75.0,0.1495,0.564,0.068,0.12,0.016,0.018,0.347,0.35,0.007,0.00171,0.002824,0.00161,0.00077148,0.003435,0.007931,0.007096,0.635655,2_2
5185,1,1,Titanium,0.41234,0.07367,0.57807,0.02299,72.99998,0.04,0.0286,0.045,0.0365,0.02335,0.010799,0.0318,0.015,0.041527,0.022757,0.029041,73.0,0.16038,0.58624,0.068,0.133669,0.011741,0.013209,0.33,0.35,0.009,0.002979,0.00179,0.001976,0.002787,0.002032,0.001685,0.009354,0.651558,Generated 5
5151,1,1,Steel,0.4,0.05942,0.55411,0.05579,73.9373,0.03923,0.02782,0.03482,0.0365,0.016726,0.012292,0.028016,0.015,0.041898,0.047041,0.033046,73.58307,0.14883,0.60433,0.068,0.13,0.004665,0.005248,0.33,0.35,0.009,0.004687,0.00299,0.002134,0.00071608,0.00090013,0.002106,0.002547,0.659054,Generated 4
10693,1,1,Titanium,0.435406,0.064287,0.53097,0.061211,73.67045493168516,0.04,0.0286,0.04302,0.04235,0.025312,0.019815,0.043561,0.015,0.051945,0.06064,0.036352,73.10986,0.12376,0.487119,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.007321,0.002161,0.001258,0.00412,0.003959,0.001818,0.001142,0.644281,Generated 35
9277,0,0,Aluminum,0.342174,-0.027387,0.58568,0.127856,69.91019021802107,0.05072,0.05922,0.053,0.06808,0.049533,0.028025,0.03604,0.01619,0.041419,0.015881,0.030151,67.4237,0.17795,0.2602,0.0672,0.128087,0.0112947552083332,0.0126413872420262,0.33997,0.301903,0.008453,0.000646,0.007678,0.00149,0.002722,0.003593,0.000445,0.001825,0.568758,Generated 27
13404,0,0,Steel,0.361415,0.002681,0.56363,0.041109,72.33345791674736,0.03982,0.02897,0.04747,0.04,0.024017,0.013941,0.032372,0.01476,0.054362,0.042307,0.04601,71.19048,0.11653,0.327772,0.06959,0.12804,0.0112947552083332,0.0126413872420262,0.330474,0.350291,0.008769,0.002031,0.003087,0.008056,0.003897,0.002015,0.009609,0.003245,0.567781,Generated 47
13054,0,0,Steel,0.374396,-0.005868,0.56021,0.054966,73.08580879753366,0.04017,0.02833,0.04603,0.03753,0.02257,0.013632,0.034388,0.01487,0.041193,0.036876,0.026193,71.9192,0.11584,0.349033,0.06845,0.128954,0.0112947552083332,0.0126413872420262,0.329559,0.344706,0.008889,0.001918,0.001688,0.002297,0.004584,0.003004,0.001835,0.001027,0.602215,Generated 45
11405,1,0,Steel,0.347112,-0.023842,0.61201,0.151463,68.08022031615272,0.05078,0.02592,0.0404,0.049,0.018632,0.021104,0.034384,0.01148,0.068163,0.018593,0.023352,71.2994,0.13826,0.548666,0.07438,0.133176,0.013775,0.0126413872420262,0.33,0.318779,0.011355,0.000768,0.001299,0.006314,0.005783,0.003938,0.005104,0.005378,0.529498,Generated 37
11396,1,1,Titanium,0.418861,-0.013755,0.62837,0.177135,76.76425513805304,0.05051,0.03711,0.03448,0.04915,0.03581,0.020526,0.037769,0.01143,0.052905,0.018086,0.029049,76.76184,0.16669,0.657545,0.0684,0.137312,0.01427,0.015731,0.33,0.326003,0.011568,0.003183,0.00323,0.006981,0.005143,0.002884,0.004571,0.009168,0.70582,Generated 37
14615,0,0,Aluminum,0.403511,0.066414,0.5656,0.047365,74.76285626388157,0.03994,0.0285,0.04468,0.0371,0.023139,0.013352,0.032175,0.01505,0.050184,0.031628,0.029475,72.52167,0.12628,0.504303,0.068,0.130059,0.0112947552083332,0.0126413872420262,0.330034,0.350042,0.008916,0.003811,0.002607,0.002436,0.00124,0.004227,0.00409,0.001396,0.656026,Generated 53
1119,0,0,Steel,0.4,0.06,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0528,0.0491,0.0332,74.5,0.1178,0.5091,0.068,0.12,0.0158489361702121,0.0177589703095392,0.33,0.3,0.009,0.007151,0.003084,0.002121,0.001353,0.00092255,0.002188,0.00082428,0.678137,1_6
7645,0,0,Steel,0.40719,0.069726,0.56356,0.046095,73.89047072501538,0.04,0.02895,0.04423,0.0365,0.02335,0.013,0.031778,0.015,0.048947,0.048682,0.033485,72.89049,0.14336,0.510072,0.068,0.128905,0.0112947552083332,0.0126413872420262,0.33,0.35,0.009,0.003485,0.002402,0.003206,0.00186,0.001268,0.001928,0.005479,0.656055,Generated 17
3164,1,0,Steel,0.405,0.06749,0.5656,0.045,72.99860462111474,0.04,0.0286,0.0318,0.0365,0.01735,0.01,0.0286,0.015,0.0415,0.0339,0.0331,72.99861,0.1709,0.626,0.068,0.12,0.014,0.0177589703095392,0.33,0.35,0.009,0.001516,0.008811,0.006424,0.004858,0.00058858,0.001737,0.007117,0.658336,2_5
10161,0,0,Aluminum,0.406135,0.024729,0.56971,0.063559,72.73934121881804,0.03964,0.03081,0.04694,0.03808,0.02559,0.017003,0.031021,0.01444,0.046247,0.040122,0.030764,70.62413,0.11213,0.373019,0.07113,0.134395,0.0112947552083332,0.0126413872420262,0.33209,0.32123,0.00945,0.003031,0.001908,0.003374,0.002182,0.004537,0.002971,0.001541,0.666457,Generated 32
8557,1,1,Titanium,0.347826,0.033825,0.56254,0.061666,73.14740176051022,0.04017,0.04253,0.07615,0.03762,0.033326,0.014074,0.054994,0.01575,0.044866,0.053274,0.023636,71.71987,0.13045,0.467632,0.06992,0.129737,0.018078,0.018366,0.32958,0.402325,0.008686,0.002962,0.003027,0.00137,0.002161,0.003072,0.001031,0.00043731,0.646856,Generated 23
10211,0,0,Titanium,0.381225,0.004673,0.5656,0.045,74.03663225855327,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.051788,0.030578,0.027431,72.53116,0.10455,0.334595,0.068,0.13,0.0112947552083332,0.0126413872420262,0.33,0.303116,0.009,0.007924,0.005167,0.00516,0.00059332,0.008478,0.004694,0.003779,0.607334,Generated 33
12755,0,0,Steel,0.404951,0.065583,0.55881,0.016522,72.4772130275457,0.03781,0.02595,0.0476,0.03359,0.022511,0.013266,0.03087,0.01608,0.042758,0.040363,0.024009,71.48285,0.10446,0.421027,0.06534,0.129897,0.0112947552083332,0.0126413872420262,0.328123,0.31666,0.008247,0.001487,0.000435,0.002484,0.001346,0.001379,0.006075,0.01302,0.636695,Generated 44
1793,0,0,Aluminum,0.3902,0.058,0.5656,0.045,74.49998322747555,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.045,0.032,0.0335,73.5,0.13,0.555,0.068,0.12,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.00253,0.003425,0.006752,0.005607,0.005518,0.00302,0.001278,0.638527,3_4
5399,1,1,Steel,0.43747,0.06469,0.55716,0.045,72.81944,0.04,0.0294,0.03969,0.0365,0.02335,0.013,0.0318,0.015,0.044351,0.036994,0.031229,72.40972,0.14198,0.55904,0.068,0.13,0.006555,0.007375,0.33,0.320486,0.009,0.00477,0.001914,0.002263,0.00069176,0.00077662,0.005435,0.003735,0.669117,Generated 5
7707,0,0,Steel,0.360308,0.006805,0.56819,0.04051,67.60019627539212,0.04,0.02896,0.045,0.03515,0.022138,0.013898,0.030184,0.015,0.039531,0.030888,0.028806,70.34501,0.12085,0.293554,0.068,0.121021,0.0112947552083332,0.0126413872420262,0.33,0.305104,0.009,0.005502,0.001859,0.000694,0.001646,0.004236,0.003159,0.003106,0.544009,Generated 17
7924,1,1,Steel,0.539991,0.070283,0.55429,0.057716,72.2928925048521,0.0384,0.02722,0.03885,0.03589,0.021949,0.012946,0.030654,0.01457,0.041561,0.033921,0.052876,70.06815,0.13221,0.59214,0.06777,0.133253,0.015138,0.017691,0.32766,0.402202,0.008817,0.002171,0.002789,0.009583,0.002044,0.001008,0.001719,0.003885,0.67671,Generated 19
10240,1,0,Aluminum,0.429306,0.069698,0.59971,0.04334,73.03017459562646,0.04004,0.0286,0.04422,0.0365,0.023081,0.012849,0.031607,0.01509,0.0532,0.052825,0.021628,72.5,0.1513,0.425499,0.06816,0.13,0.015843,0.0126413872420262,0.33,0.350905,0.009362,0.00114,0.008875,0.004269,0.001505,0.00078707,0.008664,0.00057011,0.682901,Generated 33
4016,1,1,Titanium,0.415,0.072,0.514,0.28,77.00002727074938,0.04,0.03475,0.05,0.0365,0.02335,0.018,0.0318,0.015,0.0206,0.0379,0.0079,72.0,0.095,0.5381,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.007474,0.000748,0.008452,0.005644,0.008677,0.005308,0.002233,0.640917,1_22
10331,1,1,Steel,0.420357,0.031231,0.56704,0.083394,73.5178189750623,0.04,0.0286,0.04593,0.0365,0.02318,0.012957,0.032879,0.015,0.047003,0.079969,0.023293,69.53569,0.09647,0.407927,0.07282,0.130178,0.016,0.018,0.33,0.35,0.009,0.003013,0.000823,0.000638,0.006907,0.006625,0.001015,0.003103,0.645692,Generated 33
11818,0,0,Steel,0.452696,0.095622,0.56324,0.058117,72.11430156010982,0.03991,0.02833,0.04508,0.03521,0.021788,0.013042,0.031015,0.0142,0.039484,0.068973,0.026719,69.66264,0.11388,0.517219,0.07176,0.134926,0.0112947552083332,0.0126413872420262,0.330023,0.355324,0.0089,0.006973,0.003771,0.003923,0.00855,0.006648,0.006123,0.005665,0.6829,Generated 39
2642,1,1,Steel,0.5,-0.04,0.5656,0.26,75.85452,0.04,0.0286,0.04,0.0365,0.02335,0.014,0.03,0.015,0.0345,0.0471,0.0254,74.0,0.1142,0.4971,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001202,0.003584,0.005106,0.001375,0.003879,0.000698,0.004959,0.563782,2_3
1689,0,0,Titanium,0.38,0.0,0.5656,0.06,73.49999998763374,0.04,0.0302,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0379,0.0543,0.0262,71.5,0.1849,0.15,0.068,0.135,0.0158489361702121,0.0177589703095392,0.33,0.3,0.009,0.008709,0.000914,0.003936,0.006892,0.004373,0.000548,0.005151,0.659241,3_1
2102,0,0,Aluminum,0.405,0.07,0.5656,0.07,74.0000202554444,0.042,0.035,0.045,0.04275,0.022,0.0165,0.0318,0.015,0.0565,0.0462,0.0404,73.5,0.1418,0.5712,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.002106,0.004237,0.00144,0.001907,0.001116,0.001495,0.004188,0.660533,3_4
3874,0,0,Steel,0.38467,0.058,0.5656,0.035,75.00000349528622,0.04,0.02863,0.0318,0.03515,0.02425,0.0115,0.0286,0.015,0.0414,0.0183,0.0283,76.0,0.1543,0.5683,0.068,0.12,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.004557,0.002727,0.004458,0.001741,0.006399,0.00054687,0.0007639,0.628922,1_21
13540,0,0,Steel,0.40375,0.049092,0.56461,0.047639,73.34129067838249,0.03978,0.03047,0.04451,0.03768,0.022709,0.01313,0.036027,0.01482,0.056458,0.036919,0.048884,71.9048,0.13535,0.559494,0.06842,0.132968,0.0112947552083332,0.0126413872420262,0.32994,0.322757,0.008918,0.002405,0.002182,0.003097,0.002979,0.002698,0.008536,0.002433,0.638421,Generated 47
7826,1,1,Aluminum,0.463734,0.060943,0.56524,0.047563,72.23754478184247,0.03852,0.02759,0.04075,0.03519,0.021925,0.013604,0.031199,0.01487,0.045626,0.101913,0.038899,70.40314,0.12365,0.505655,0.07328,0.142406,0.015657,0.01797,0.328533,0.333229,0.008924,0.002778,0.001244,0.002711,0.002719,0.002405,0.002137,0.00741,0.689035,Generated 19
267,0,0,Aluminum,0.404,0.062,0.5656,0.045,71.99999647998123,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0428,0.0342,0.0255,72.0,0.1353,0.4472,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.003233,0.00121,0.000509,0.002223,0.003808,0.00098,0.005603,0.592183,3_2
8193,1,1,Steel,0.75228,0.07078,0.56558,0.03749,73.0649,0.03983,0.02788,0.04908,0.03714,0.021842,0.013492,0.031375,0.01504,0.026361,0.121671,0.030563,73.116,0.16921,0.48189,0.06793,0.134982,0.015907,0.017797,0.329997,0.350042,0.008791,0.000705,0.005223,0.003667,0.001199,0.001559,0.002804,0.002912,0.610408,Generated 21
8410,1,1,Aluminum,0.360896,-0.003606,0.56566,0.046004,70.6990958061367,0.04019,0.03501,0.04502,0.04224,0.032416,0.023724,0.03153,0.01494,0.045815,0.033291,0.030395,69.34969,0.11207,0.282855,0.06799,0.129999,0.015855,0.017754,0.330001,0.30003,0.008983,0.00311,0.000635,0.002474,0.002485,0.002472,0.000203,0.002915,0.474114,Generated 22
14805,0,0,Steel,0.427825,0.061627,0.62568,0.063191,73.18521697498885,0.03986,0.03142,0.04951,0.03733,0.022475,0.012551,0.029617,0.01503,0.047765,0.072424,0.036473,64.11539,0.14871,0.529757,0.07309,0.135011,0.0112947552083332,0.0126413872420262,0.329975,0.349992,0.009294,0.003902,0.003011,0.004348,0.003983,0.00022369,0.001823,0.001595,0.770923,Generated 54
4244,1,1,Steel,0.41196,0.07033,0.56521,0.04561,73.92329,0.04003,0.02856,0.04496,0.03645,0.023343,0.012961,0.031798,0.015,0.056304,0.035396,0.037281,73.05546,0.16729,0.66524,0.06793,0.130038,0.015928,0.018117,0.329952,0.30025,0.009004,0.000994,0.002706,0.005716,0.008613,0.00045157,0.001253,0.00091947,0.656297,Generated 0
8900,1,1,Titanium,0.409385,0.065585,0.56517,0.108414,73.00656873446707,0.03936,0.02882,0.04405,0.03697,0.02956,0.015084,0.030338,0.01462,0.051629,0.015042,0.031525,72.17052,0.14498,0.440996,0.06732,0.135372,0.015883,0.017857,0.32974,0.350144,0.007993,0.003248,0.003015,0.003987,0.001114,0.00037267,0.002946,0.00049492,0.61943,Generated 24
5907,1,1,Aluminum,0.38902,0.04518,0.55646,0.05577,72.22168,0.03938,0.03124,0.04802,0.03916,0.023832,0.021743,0.031651,0.01537,0.059215,0.045773,0.052408,70.53685,0.13486,0.50629,0.06823,0.13031,-0.003475,0.001088,0.330151,0.284425,0.008919,0.006576,0.001678,0.002411,0.005723,0.002423,0.000814,0.007996,0.634942,Generated 9
7267,0,0,Steel,0.406676,0.051849,0.5656,0.041763,73.8988359088243,0.04,0.03048,0.04399,0.0377,0.024999,0.014619,0.0318,0.015,0.044027,0.045007,0.034117,70.10695,0.11451,0.461259,0.068,0.131012,0.0112947552083332,0.0126413872420262,0.33,0.3,0.009445,0.001798,0.005908,0.003759,0.009625,0.002046,0.000826,0.004233,0.704041,Generated 16
3768,1,1,Aluminum,0.41,0.069,0.609,0.12,74.0000202554444,0.04,0.03075,0.052,0.0365,0.02335,0.013,0.0318,0.015,0.0505,0.042,0.0291,74.0,0.2104,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.006244,0.00242,0.006392,0.002434,0.00055716,0.003498,0.00072924,0.667707,3_6
2753,1,1,Aluminum,0.45,0.07,0.533,0.055,71.5,0.04,0.0304,0.045,0.0365,0.0192,0.013,0.0318,0.015,0.0492,0.055,0.036,69.5,0.0652,0.495,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.006897,0.001356,0.000879,0.00272,0.001785,0.001158,0.008974,0.656805,3_5
194,0,0,Steel,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0491,0.0491,0.0339,73.0,0.145,0.5151,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.009,0.005919,0.003594,0.000558,0.00115,0.007232,0.00084472,0.009356,0.661208,1_1
2377,1,1,Steel,0.35,0.01,0.58,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0443,0.2763,0.0175,70.0,0.197,0.4263,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002534,0.001486,0.001381,0.007436,0.00076028,0.001001,0.005893,0.630336,2_2
12160,0,0,Aluminum,0.419408,0.065565,0.56678,0.053657,73.41233744497872,0.04567,0.04547,0.05065,0.04955,0.035518,0.025579,0.032866,0.01489,0.063956,0.039201,0.02752,68.3487,0.12614,0.410831,0.06822,0.130285,0.0112947552083332,0.0126413872420262,0.328891,0.328279,0.008763,0.002047,0.00252,0.002123,0.00551,0.00628,0.002231,0.002774,0.68491,Generated 41
8662,1,1,Titanium,0.34585,0.03325,0.56225,0.061655,73.155193986524,0.04019,0.04298,0.07712,0.03763,0.033677,0.014091,0.05582,0.01579,0.044872,0.052903,0.023399,71.71625,0.13009,0.466642,0.06993,0.1297,0.018164,0.018395,0.329567,0.404509,0.008674,0.002965,0.003034,0.001338,0.002107,0.003073,0.000976,0.00034126,0.646545,Generated 23
13980,0,0,Steel,0.440887,0.050037,0.56494,0.058848,72.82041474682906,0.03966,0.02964,0.04439,0.03743,0.024808,0.013681,0.030769,0.01461,0.046072,0.098468,0.030128,70.44241,0.12573,0.490779,0.06702,0.12923,0.0112947552083332,0.0126413872420262,0.328355,0.323014,0.008722,0.002721,0.003008,0.001951,0.00425,0.002326,0.001706,0.004227,0.640742,Generated 49
7904,1,1,Steel,0.483005,0.067034,0.55106,0.059184,72.9182186424579,0.0386,0.02747,0.03574,0.03491,0.021856,0.012902,0.029543,0.01469,0.03902,0.027995,0.059057,71.36074,0.17499,0.680713,0.06802,0.129128,0.015221,0.017677,0.328674,0.383401,0.008812,0.002552,0.000959,0.010495,0.002767,0.002294,0.002809,0.007362,0.653313,Generated 19
84,0,0,Steel,0.408,0.068,0.5656,0.03,73.0,0.04,0.0254,0.0318,0.0365,0.017,0.012,0.0286,0.015,0.0307,0.0195,0.0252,72.5,0.1442,0.5475,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.35,0.007,0.002196,0.006033,0.001306,0.001748,0.00256,0.00061768,0.001004,0.633785,1_1
5722,1,1,Steel,0.40516,-0.00808,0.55696,0.05375,71.86029,0.03925,0.03133,0.04287,0.05736,0.02378,0.013941,0.031067,0.01579,0.057369,0.014534,0.029636,71.14249,0.1316,0.34185,0.06807,0.137791,0.003946,0.005066,0.327524,0.343824,0.011023,0.001512,0.002345,0.002939,0.001461,0.00044471,0.002944,0.009593,0.623213,Generated 8
12671,0,0,Steel,0.355572,-0.030354,0.56148,0.053857,72.08187214890542,0.03883,0.02851,0.04623,0.03648,0.023408,0.014919,0.031113,0.01466,0.041387,0.046226,0.030415,73.0422,0.1193,0.297023,0.06566,0.126791,0.0112947552083332,0.0126413872420262,0.328414,0.308325,0.008703,0.002254,0.002743,0.011245,0.001009,0.00464,0.002629,0.002983,0.574852,Generated 43
978,0,0,Aluminum,0.374,0.03,0.5656,0.0285,73.5,0.04,0.0297,0.0435,0.0475,0.028,0.019,0.032,0.015,0.06,0.035,0.018,72.5,0.113,0.336,0.068,0.13,0.0158489361702121,0.0177589703095392,0.33,0.3,0.009,0.006271,0.000891,0.001868,0.003927,0.00425,0.003693,0.001746,0.612964,3_3
