,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,Material,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
6999,1.0,1.0,0.40954,0.07234,0.56758,0.04603,73.68572,0.03957,0.02996,0.04464,0.03698,0.024661,0.011089,0.031417,0.01488,0.044654,0.051532,0.034653,73.01466,0.16259,0.57569,0.0681,0.129501,0.015979,0.018054,Titanium,0.329987,0.349942,0.008777,0.002517,0.001532,0.002573,0.001849,0.001696,0.00329,0.00062829,0.666938
12505,0.0,0.0,0.39796,0.078891,0.5785,0.053563,75.3279645372191,0.04384,0.03315,0.04286,0.04331,0.025086,0.013885,0.031352,0.01467,0.064761,0.029444,0.031184,75.75562,0.13253,0.494794,0.06855,0.124733,0.0112947552083332,0.0126413872420262,Titanium,0.329092,0.318255,0.008604,0.001201,0.003048,0.001775,0.002614,0.005721,0.001668,0.003152,0.644317
2482,0.0,1.0,0.38,0.05,0.5656,0.27,74.0,0.04,0.0277,0.045,0.0365,0.02335,0.021,0.0318,0.015,0.0366,0.125,0.0322,73.0,0.13,0.705,0.068,0.12,0.0158425319267067,0.018,Aluminum,0.33,0.35,0.009,0.0046396370718995,0.0006787989030561,0.0015175354173132,0.0010435423682129,0.001856974311644,0.0005186229344499,0.0009871198410324,0.6121793349702392
8215,0.0,0.0,0.395165,0.045216,0.56377,0.041381,72.41940158601699,0.05304,0.02961,0.0431,0.03429,0.022403,0.017844,0.033021,0.01478,0.044543,0.042294,0.029707,81.75385,0.14673,0.495285,0.06681,0.127931,0.0112947552083332,0.0126413872420262,Steel,0.329156,0.326005,0.009119,0.002354,0.000926,0.00135,0.003054,0.003693,0.008302,0.001368,0.657338
12972,0.0,0.0,0.365642,-0.015307,0.56294,0.055678,72.342797128808,0.03914,0.02843,0.04696,0.03577,0.022692,0.014247,0.031422,0.01474,0.042747,0.045769,0.030466,72.06569,0.12699,0.325453,0.06576,0.12797,0.0112947552083332,0.0126413872420262,Steel,0.328877,0.329978,0.008738,0.002358,0.002891,0.011012,0.001809,0.006277,0.002816,0.003477,0.587187
414,0.0,0.0,0.275,0.025,0.5656,0.045,71.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0464,0.031,0.0255,72.1,0.12,0.251,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.0030091547210586,0.0022657000755578,0.0075403788977567,0.0030268130137922,0.0008478166705515,0.0007996339225005,0.0005434759268067,0.4852681279705553
15164,0.0,0.0,0.419016,0.049624,0.56562,0.043658,72.42627707955856,0.0401,0.02869,0.04521,0.03641,0.026786,0.013809,0.031775,0.01506,0.038925,0.014611,0.021858,72.49181,0.10921,0.515367,0.06796,0.129957,0.0112947552083332,0.0126413872420262,Titanium,0.330026,0.299886,0.008893,0.003353,0.00395,0.00132,0.001506,0.004533,0.000448,0.00239,0.669559
2577,0.0,0.0,0.405,0.068,0.5656,0.03,73.5,0.0381,0.02855,0.036,0.034,0.01825,0.0115,0.0286,0.015,0.05,0.03,0.03,71.5,0.164,0.505,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.0106,0.000652989977016,0.0026091907755613,0.0013081546149031,0.0053352178406893,0.0016482819734317,0.0027745152336135,0.0064810127250461,0.6328385356083838
12599,0.0,0.0,0.400785,0.096784,0.58114,0.058591,76.86056934341454,0.04888,0.04443,0.04798,0.05036,0.03385,0.025198,0.032396,0.01481,0.081063,0.033273,0.027649,69.61169,0.13621,0.44046,0.06804,0.128106,0.0112947552083332,0.0126413872420262,Aluminum,0.329151,0.33319,0.008879,0.001709,0.002315,0.001776,0.005594,0.008763,0.001594,0.004926,0.698696
10530,0.0,0.0,0.365184,-0.027857,0.56639,0.062579,72.49995945201239,0.03772,0.03326,0.05007,0.0411,0.027204,0.020636,0.029843,0.0141,0.047838,0.028408,0.03099,68.99278,0.09234,0.186543,0.07201,0.136226,0.0112947552083332,0.0126413872420262,Aluminum,0.333707,0.292288,0.009386,0.002559,0.000738,0.003992,0.00072211,0.006549,0.00184,0.001219,0.673953
1320,0.0,0.0,0.343,-0.0453,0.5656,0.04,71.0,0.04,0.0302,0.045,0.0355,0.02335,0.019,0.026,0.015,0.0407999999999999,0.0318,0.0273999999999999,74.25,0.114,0.2218,0.068,0.11,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.0112,0.0005055155490175,0.0044242308723404,0.0041363323683463,0.0017785475214193,0.0006104978822473,0.0008621990503387,0.0008571690193602,0.5084132175620739
11254,0.0,0.0,0.396725,0.04759,0.59099,0.053576,73.71526023126438,0.04,0.02886,0.04557,0.0365,0.024287,0.015927,0.029627,0.015,0.035736,0.035212,0.028617,71.57292,0.14981,0.44597,0.068,0.132141,0.0112947552083332,0.0126413872420262,Aluminum,0.33,0.328588,0.008572,0.004145,0.00529,0.001932,0.001911,0.004028,0.004792,0.00063841,0.641938
14037,0.0,0.0,0.363617,-0.020183,0.56881,0.041315,71.6766191004094,0.03939,0.02928,0.05004,0.05249,0.030616,0.01755,0.031051,0.01459,0.067113,0.045901,0.051812,70.3275,0.10397,0.290026,0.06873,0.126763,0.0112947552083332,0.0126413872420262,Steel,0.332653,0.298934,0.00883,0.002107,0.002319,0.010587,0.002282,0.00143,0.012062,0.002392,0.561518
591,0.0,0.0,0.405,0.06973202718184,0.5656,0.045,72.96151259724003,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0511,0.0373,0.0376,71.46151259724003,0.0905,0.5033,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.007018834631783,0.0076179838779455,0.0006601931734685,0.0008102305729782,0.0019261389334058,0.0062803608878656,0.0042188254185487,0.6247078862577579
7711,1.0,1.0,0.514341,0.066826,0.54161,0.045,65.77016907774428,0.04,0.02899,0.045,0.03998,0.024318,0.013,0.0318,0.015,0.047695,0.046509,0.042784,67.94316,0.12461,0.459911,0.068,0.131826,0.016,0.017912,Aluminum,0.33,0.331737,0.009,0.003143,0.001564,0.009029,0.00097368,0.001363,0.00468,0.0016,0.740828
11612,1.0,0.0,0.34654,-0.00475,0.63321,0.20415,69.13859,0.04595,0.03765,0.04064,0.04862,0.019224,0.021245,0.037085,0.01145,0.051422,0.012661,0.045713,71.29987,0.11376,0.65285,0.07442,0.13334,0.01534,0.0126413872420262,Titanium,0.33,0.346836,0.00759,0.00287,0.001307,0.000751,0.005747,0.003411,0.00069856,0.005497,0.569094
4039,1.0,1.0,0.515,0.05,0.5656,0.01,69.0,0.0462999999999999,0.0286,0.0314,0.0365,0.0209,0.01355,0.0286,0.014,0.0345,0.0155,0.0308,68.0,0.131,0.56,0.09,0.12,0.015,0.015,Steel,0.33,0.35,0.007,0.0091063180101373,0.0016885481140335,0.0014002289913197,0.0043061119235009,0.0043061119235009,0.0016885481140335,0.0005490693378414,0.6736642478023062
12697,0.0,0.0,0.504447,0.042704,0.55622,0.053603,72.4514299267648,0.04015,0.03496,0.05161,0.03808,0.032643,0.017986,0.033455,0.01585,0.044871,0.047138,0.029211,68.6317,0.11754,0.402146,0.07114,0.130908,0.0112947552083332,0.0126413872420262,Steel,0.329112,0.326612,0.009146,0.002793,0.004917,0.002765,0.003042,0.002674,0.002844,0.001526,0.646266
1127,0.0,0.0,0.42,0.07,0.5656,0.14,75.0,0.04,0.035,0.045,0.0365,0.035,0.019,0.0318,0.015,0.0572,0.0477999999999999,0.0287,73.0,0.0985,0.52,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0024163188141707,0.0099853830941261,0.0009419791445372,0.0029138595200249,0.0054655527197798,0.0089347894236928,0.0032280288600875,0.6538754529165237
13218,0.0,0.0,0.398345,0.04622,0.56461,0.05897,72.42008913537114,0.04044,0.02971,0.0493,0.04281,0.023499,0.012874,0.030883,0.01499,0.045888,0.047124,0.057336,75.54994,0.24597,0.642775,0.06903,0.128976,0.0112947552083332,0.0126413872420262,Steel,0.329016,0.272411,0.009249,0.002533,0.002047,0.002802,0.004039,0.002847,0.009162,0.003387,0.690626
13062,0.0,0.0,0.330828,-0.046537,0.56143,0.053891,72.55536447080154,0.03838,0.0282,0.04702,0.03587,0.022784,0.013815,0.031179,0.01464,0.041223,0.037107,0.031095,78.75546,0.12334,0.299639,0.06488,0.125028,0.0112947552083332,0.0126413872420262,Steel,0.328311,0.307728,0.008648,0.002313,0.002902,0.010911,0.00099516,0.004886,0.002568,0.003193,0.559217
12489,0.0,0.0,0.402318,0.043568,0.56253,0.050167,73.35458329922952,0.04044,0.02874,0.04311,0.03639,0.023115,0.014826,0.031481,0.01482,0.052618,0.040945,0.029949,71.62405,0.12938,0.450927,0.06867,0.128955,0.0112947552083332,0.0126413872420262,Steel,0.329615,0.335899,0.00903,0.002199,0.002821,0.002798,0.003837,0.002624,0.002393,0.00319,0.63541
2968,0.0,0.0,0.41,0.07,0.582,0.02,73.0,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0318,0.015,0.0429,0.0298,0.0402999999999999,73.5,0.172,0.55,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0021541981772309,0.0010473654841516,0.0022409796097874,0.0057232807087236,0.0010082802845878,0.0047529794985531,0.0057652930840554,0.6536067193261997
8977,1.0,1.0,0.344936,0.032903,0.56237,0.061759,73.13823443578812,0.04016,0.04302,0.07752,0.03761,0.033685,0.014065,0.055819,0.01581,0.044657,0.055277,0.023257,71.69294,0.13017,0.466114,0.07001,0.129724,0.018152,0.018404,Titanium,0.329545,0.403747,0.008666,0.002964,0.003025,0.001265,0.002119,0.003068,0.000931,0.00032951,0.647214
13435,0.0,0.0,0.410243,0.044814,0.56097,0.027008,72.43618924941434,0.03829,0.02649,0.05137,0.03605,0.023392,0.014678,0.030782,0.01642,0.044815,0.038367,0.027952,72.91038,0.11723,0.463272,0.06357,0.129128,0.0112947552083332,0.0126413872420262,Steel,0.328482,0.268117,0.008695,0.001478,0.001512,0.001666,0.00087052,0.001604,0.008459,0.008744,0.645526
4788,1.0,1.0,0.45645,0.07156,0.56569,0.04454,70.85579,0.0401,0.0289,0.04534,0.03619,0.022445,0.01386,0.03163,0.01503,0.04507,0.047799,0.030275,70.54559,0.18325,0.52616,0.06768,0.130841,0.0167,0.018425,Steel,0.330127,0.350571,0.008665,0.004868,0.005722,0.006965,0.00078808,0.002121,0.001847,0.002117,0.658494
4392,0.0,0.0,0.45,0.065,0.61,0.05,74.5,0.04,0.0286,0.05,0.0365,0.02135,0.015,0.0349,0.015,0.0419,0.0496,0.0259,70.0,0.1494,0.483,0.073,0.142,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.0025619165400276,0.0006534677354827,0.0007030522089149,0.0078786394428455,0.0005985604761088,0.0012658012937376,0.0075846272765347,0.7425102590582089
8375,1.0,1.0,0.410483,0.061175,0.56616,0.05385,72.70857338521952,0.0387,0.02805,0.04169,0.03538,0.022481,0.013531,0.03162,0.01501,0.050255,0.081738,0.040827,71.47503,0.12858,0.528723,0.07064,0.132749,0.015791,0.017904,Aluminum,0.328899,0.331301,0.008815,0.002713,0.001367,0.002731,0.002678,0.002583,0.002317,0.008384,0.668474
4216,0.0,0.0,0.405,0.057,0.5656,0.18,73.0,0.04,0.0237,0.03,0.025,0.02335,0.013,0.027,0.015,0.028,0.1167,0.0226999999999999,72.0,0.1395,0.7067,0.068,0.12,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.0009171653448306,0.0028246793397807,0.0079103958054855,0.0034716986403622,0.0012288569980544,0.0087568796061054,0.0005071820476269,0.6140173570157298
12707,0.0,0.0,0.457394,0.060252,0.56515,0.054098,73.18871201753916,0.04439,0.04712,0.05047,0.05313,0.037867,0.024901,0.033188,0.01488,0.060239,0.041619,0.027452,67.99167,0.12457,0.404657,0.06834,0.130412,0.0112947552083332,0.0126413872420262,Aluminum,0.328828,0.325413,0.00865,0.002107,0.002719,0.002097,0.005346,0.006938,0.002466,0.002425,0.673962
10066,0.0,0.0,0.360116,0.010747,0.55684,0.08719,71.64384591452792,0.04124,0.02964,0.04605,0.03463,0.02237,0.0148,0.033069,0.01472,0.032356,0.132242,0.026375,69.95534,0.13205,0.377944,0.06762,0.121204,0.0112947552083332,0.0126413872420262,Steel,0.329536,0.326422,0.009011,0.001505,0.001846,0.003349,0.001892,0.002101,0.000793,0.009387,0.579734
14827,1.0,0.0,0.422881,0.040043,0.57654,0.043239,71.76347950215123,0.03951,0.02856,0.05214,0.0358,0.022004,0.013852,0.03112,0.01473,0.060313,0.049321,0.024922,68.60396,0.11847,0.388649,0.06832,0.129151,0.015975,0.0126413872420262,Steel,0.329709,0.359172,0.008914,0.002265,0.005039,0.002821,0.002897,0.004632,0.003732,0.001183,0.687906
10228,0.0,0.0,0.386498,0.026737,0.58402,0.06131,74.2921141394021,0.04021,0.02875,0.04407,0.03672,0.023512,0.013739,0.031325,0.01484,0.044102,0.036908,0.03046,73.12264,0.12199,0.442146,0.07162,0.130341,0.0112947552083332,0.0126413872420262,Steel,0.3302,0.343772,0.008869,0.002475,0.00225,0.003652,0.002562,0.003339,0.002718,0.002553,0.637829
9858,0.0,0.0,0.412739,0.045165,0.55362,0.052648,70.32701701397875,0.03592,0.02564,0.03671,0.03644,0.023347,0.012971,0.029432,0.01615,0.042695,0.035886,0.024161,72.28721,0.13697,0.428735,0.06455,0.138712,0.0112947552083332,0.0126413872420262,Titanium,0.329947,0.327235,0.008516,0.001497,0.004128,0.007396,0.001085,0.002744,0.011719,0.002671,0.615326
13034,0.0,0.0,0.372937,-0.011028,0.56327,0.055576,71.99197507084939,0.03878,0.029,0.04629,0.03668,0.023571,0.014785,0.030996,0.01463,0.041892,0.045261,0.033086,72.58293,0.12588,0.344117,0.06678,0.127572,0.0112947552083332,0.0126413872420262,Steel,0.328573,0.301634,0.008772,0.002134,0.002514,0.007408,0.001452,0.00545,0.002819,0.002925,0.596261
8050,0.0,0.0,0.420395,0.066921,0.5656,0.050756,72.84533841091725,0.04046,0.03007,0.045,0.03794,0.023039,0.013806,0.0318,0.015,0.049495,0.046431,0.039322,72.34534,0.1525,0.597218,0.068,0.13,0.0112947552083332,0.0126413872420262,Steel,0.33,0.311511,0.009,0.007105,0.001772,0.004955,0.002548,0.003337,0.001614,0.00066839,0.661982
11978,1.0,1.0,0.345345,-0.023229,0.58174,0.177502,69.65430726671563,0.04594,0.03989,0.05409,0.04597,0.017656,0.016798,0.03461,0.01148,0.052657,0.106285,0.041934,71.53047,0.11383,0.470076,0.07517,0.141574,0.013763,0.015196,Aluminum,0.33,0.319071,0.007816,0.002841,0.003397,0.005929,0.006445,0.004326,0.00103,0.006959,0.539282
4050,1.0,1.0,0.465,0.065,0.5656,0.01855,71.0,0.038,0.0286,0.033,0.0365,0.016,0.0105,0.0286,0.005,0.0266999999999999,0.016,0.0273999999999999,69.0,0.133,0.561,0.068,0.1205499999999999,0.0162,0.012,Steel,0.33,0.35,0.01855,0.0023227474102672,0.0030401247022332,0.0037971016032944,0.0014630431056069,0.0005872858608083,0.0005539094863536,0.0022295358759161,0.6586257367756186
10207,0.0,0.0,0.385063,0.027709,0.58993,0.058015,72.84482274890163,0.04052,0.02759,0.04733,0.03625,0.02246,0.012689,0.031524,0.01559,0.044196,0.040652,0.031788,73.22186,0.14295,0.469949,0.07424,0.130469,0.0112947552083332,0.0126413872420262,Steel,0.330195,0.333827,0.008744,0.001591,0.001635,0.010671,0.00184,0.006644,0.003072,0.003148,0.64474
3885,1.0,1.0,0.435,0.024,0.5656,0.05,73.35,0.04,0.0286,0.038,0.0365,0.02335,0.013,0.029,0.015,0.0366,0.0243,0.0303,73.29817842444926,0.1422,0.548,0.068,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.00058986869839,0.004694249387958,0.0067667993117463,0.0021875398532868,0.0017876764279027,0.0087793244429078,0.006629633749836,0.6420348784987738
3751,1.0,1.0,0.4,0.07,0.5656,0.018,73.5,0.04,0.02725,0.036,0.0355,0.02125,0.0135,0.03,0.015,0.0489,0.0143,0.0298,74.0,0.1608,0.57,0.068,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.000880681623153,0.0065717029638117,0.0024807846693381,0.0076291353132227,0.0019009478066703,0.0060548429993045,0.0072166411896619,0.6501446801285993
8112,1.0,1.0,0.410578,0.059184,0.5656,0.035986,73.63945791496857,0.04,0.02745,0.04024,0.0365,0.021457,0.013,0.030646,0.015,0.043828,0.036624,0.029286,73.0,0.13238,0.5271,0.068,0.13,0.015946,0.017913,Aluminum,0.33,0.35,0.009,0.003011,0.000977,0.003399,0.003279,0.001771,0.001735,0.003926,0.640583
8500,0.0,0.0,0.348408,0.006317,0.5593,0.040466,74.80840640859448,0.04344,0.02676,0.0437,0.03518,0.022112,0.013101,0.031618,0.0149,0.043698,0.039537,0.038698,74.56491,0.1334,0.348117,0.0689,0.126128,0.0112947552083332,0.0126413872420262,Steel,0.333304,0.346923,0.008734,0.002207,0.003281,0.006719,0.00314,0.002809,0.009477,0.007743,0.553848
2391,0.0,0.0,0.34,0.03,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,74.0,0.1531999999999999,0.5182,0.068,0.12,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.0009838763629754,0.0010820142563274,0.0064079563225641,0.0015303530376518,0.0009064951567877,0.0005405029327475,0.0037079093170022,0.6153473655334843
7767,0.0,0.0,0.384676,0.026629,0.5656,0.145784,72.54115511748229,0.04,0.02922,0.045,0.03979,0.024957,0.015324,0.0318,0.015,0.040524,0.048711,0.028803,72.6538,0.09355,0.487152,0.068,0.131936,0.0112947552083332,0.0126413872420262,Aluminum,0.33,0.3,0.009,0.004017,0.001725,0.001948,0.006823,0.003709,0.003818,0.003089,0.602989
912,0.0,0.0,0.3423,-0.005,0.5656,0.045,70.5,0.04,0.0286,0.045,0.0365,0.02485,0.019,0.0318,0.015,0.046,0.0447,0.0218,69.5,0.0935,0.2603,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0044534490738449,0.0089609665992989,0.0030445749287491,0.000901536326814,0.0005278067509341,0.0007071778531116,0.0019804218638924,0.546584456242247
13028,0.0,0.0,0.350691,-0.019007,0.56258,0.054403,72.74495620521033,0.03878,0.02846,0.0477,0.03565,0.022469,0.013638,0.031444,0.01471,0.04263,0.037466,0.033307,76.9893,0.13123,0.35718,0.06547,0.12656,0.0112947552083332,0.0126413872420262,Steel,0.328888,0.325588,0.008725,0.002426,0.002845,0.008755,0.001761,0.006004,0.002692,0.004088,0.583205
1170,0.0,0.0,0.43,0.065,0.5656,0.06,71.8,0.04,0.03175,0.045,0.042,0.0165,0.054,0.0349,0.015,0.0515,0.0415,0.0387,72.0,0.1248,0.5415,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0013062424976157,0.0006388185032356,0.0024251712261597,0.0089021754638371,0.0007076952580009,0.0008288105855752,0.000522047988395,0.6326256400225972
4596,1.0,1.0,0.44319,0.06911,0.56566,0.04468,73.35928,0.03999,0.02857,0.04486,0.03655,0.02341,0.013064,0.031819,0.015,0.048814,0.053673,0.03403,74.10249,0.10662,0.60841,0.06802,0.13015,8e-06,0.000134,Aluminum,0.329957,0.300518,0.008994,0.001908,0.001357,0.000575,0.004483,0.001097,0.000849,0.002274,0.705233
2584,1.0,1.0,0.395,0.06,0.5656,0.15,75.0,0.04,0.0286,0.04,0.0365,0.0325,0.013,0.0318,0.015,0.0405,0.0457,0.0245,72.5,0.1062,0.5257000000000001,0.068,0.13,0.016,0.018,Aluminum,0.33,0.35,0.009,0.000553504516173,0.0042591290533687,0.0008447219519692,0.0013469902392925,0.0019847719570325,0.0018829593622602,0.0022574297685807,0.6317962869820601
11344,0.0,0.0,0.813467,0.073313,0.5656,0.24468,73.51294883380368,0.04,0.03272,0.04526,0.0365,0.0262,0.014204,0.0318,0.015,0.04431,0.245966,0.033421,72.0,0.13922,0.593265,0.068,0.135,0.0112947552083332,0.0126413872420262,Steel,0.33,0.3,0.009,0.001371,0.001138,0.005101,0.007175,0.009594,0.000608,0.004292,0.699768
3538,1.0,1.0,0.43517,0.07,0.5656,0.1,66.0,0.04,0.0351,0.045,0.0400499999999999,0.02335,0.013,0.0318,0.015,0.0492,0.0492,0.0289,67.5,0.1141,0.4752,0.068,0.135,0.016,0.018,Aluminum,0.33,0.35,0.009,0.0060992892443181,0.0079830462045734,0.0007597256867141,0.0041697441260753,0.0068164717508504,0.0017746494174861,0.0085137414905882,0.6433407785396207
14564,0.0,0.0,0.407101,0.050865,0.56284,0.079714,73.40947265600306,0.03861,0.02762,0.03606,0.03733,0.023453,0.013681,0.030309,0.01681,0.040254,0.047887,0.02935,73.07463,0.14325,0.670739,0.06853,0.127278,0.0112947552083332,0.0126413872420262,Steel,0.329347,0.297086,0.008676,0.001967,0.000988,0.006157,0.002762,0.0014,0.00052,0.01067,0.660932
14336,0.0,0.0,0.490233,0.061201,0.56262,0.017544,71.98246397145023,0.03824,0.03321,0.04261,0.04173,0.023113,0.012806,0.03431,0.01523,0.081797,0.105974,0.031889,70.05574,0.15785,0.451255,0.06867,0.128921,0.0112947552083332,0.0126413872420262,Titanium,0.326219,0.358228,0.008464,0.001838,0.001657,0.011953,0.007242,0.00044879,0.00294,0.007334,0.633449
6069,1.0,1.0,0.39269,0.006856,0.56122,0.05578,72.59121,0.03912,0.02975,0.04115,0.04722,0.023931,0.013786,0.031313,0.01541,0.051814,0.020919,0.036261,71.87598,0.14578,0.42302,0.06774,0.129443,0.001232,0.003185,Steel,0.328019,0.318435,0.009869,0.001729,0.004742,0.002245,0.00159,0.00123,0.003304,0.005423,0.62411
9797,0.0,0.0,0.411829,0.028489,0.5453,0.037469,69.33115907026186,0.03492,0.02369,0.03096,0.03025,0.02234,0.012356,0.026113,0.01483,0.037524,0.03011,0.023108,73.88927,0.1271,0.442262,0.06238,0.139737,0.0112947552083332,0.0126413872420262,Titanium,0.331687,0.320923,0.007729,0.001447,0.002805,0.007054,0.0001595,0.002955,0.008399,0.001794,0.600172
979,0.0,0.0,0.425,0.03,0.5656,0.073,73.0,0.035,0.04,0.045,0.04495,0.026,0.0185,0.035,0.015,0.07,0.065,0.026,69.5,0.1404,0.52,0.1,0.135,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.0112,0.0009461218956198,0.0006506064190062,0.0018219959396625,0.0005924628950907,0.0085386850785673,0.0049843917552611,0.0008515453023903,0.6915087307278582
3311,1.0,1.0,0.39,0.05,0.5135,0.05,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.014,0.0318,0.015,0.0504,0.0464,0.0354,74.0,0.1092,0.5764,0.068,0.12,0.016,0.018,Steel,0.33,0.35,0.009,0.0077472155162834,0.0011284880222405,0.0006491804624825,0.003495904377416,0.002552564977363,0.0007426943974484,0.0052731485770272,0.6162048533590238
9454,0.0,1.0,0.429314,0.020148,0.56717,0.095212,74.04047107578063,0.03953,0.0359,0.04991,0.0443,0.024735,0.015373,0.030846,0.01569,0.048048,0.045392,0.026697,71.89036,0.13182,0.488242,0.07221,0.141959,0.0112947552083332,0.017597,Aluminum,0.330223,0.349625,0.011031,0.003672,0.000525,0.000897,0.007596,0.001147,0.003189,0.005683,0.66211
12291,1.0,1.0,0.421848,0.082068,0.55942,0.069551,72.19113520043688,0.0398,0.02812,0.04312,0.03465,0.021981,0.012834,0.031063,0.01412,0.036722,0.061741,0.026768,70.0943,0.11551,0.505449,0.06853,0.134777,0.015848,0.017612,Aluminum,0.329847,0.361753,0.008719,0.008846,0.003036,0.003171,0.01276,0.005152,0.005008,0.005113,0.65189
1735,0.0,0.0,0.44,0.067,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.048,0.0428,0.0472999999999999,72.5,0.183,0.5628,0.068,0.135,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.0028133396364761,0.0032091966830405,0.0007720488216338,0.0009148205600332,0.0006573024085503,0.0005450682043746,0.0047495045355611,0.6642296824861271
9630,0.0,0.0,0.413714,0.042519,0.55584,0.051549,70.94518117914538,0.03698,0.02617,0.03651,0.03468,0.023306,0.013371,0.029126,0.0153,0.042354,0.03996,0.025929,73.56982,0.13452,0.45943,0.06527,0.1379,0.0112947552083332,0.0126413872420262,Titanium,0.330913,0.326103,0.008563,0.002214,0.005066,0.005511,0.001855,0.003691,0.010585,0.002099,0.624826
5507,0.0,0.0,0.43066,-0.02379,0.5656,0.0437,73.54964,0.04,0.0286,0.04674,0.0365,0.025357,0.016611,0.033656,0.015,0.044318,0.054458,0.034295,69.22905,0.1263,0.45901,0.0709,0.136962,0.0112947552083332,0.0126413872420262,Steel,0.33,0.35,0.009,0.001238,0.003602,0.000789,0.00285,0.003257,0.001496,0.00069092,0.668547
1077,0.0,0.0,0.4,0.045,0.5656,0.055,73.5,0.04,0.0327,0.048,0.06,0.025,0.0175,0.032,0.015,0.055,0.035,0.032,72.5,0.14,0.53,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0014561043494398,0.0009131493847911,0.0016013451731167,0.0008475066891766,0.0012216879008883,0.0061283541124201,0.0015873523662626,0.6503990060262498
