,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
2529,425.0,27.0,538.66077,68.5,113.2,60.0,430.0,73.0,675.67426,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,26.3,56.8,52.2,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.51443333567175,1.7793009307074492,2.4500954876447785,4.977622552655462,1.121264690516818,1.161670634849257,2.827119294837551,670.0,111.0,670.0,111.0,0.0,68.0,46.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,700.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2530,405.0,70.0,616.8704,73.0,169.4,45.0,571.4,74.0,657.2125,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.2,21.4,42.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,7.041408906581905,2.5213537002914204,5.510661723719258,0.8709444063000177,0.9985144167502585,0.857277133033845,3.2910827439203056,680.0,58.0,680.0,58.0,0.0,68.0,36.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,800.0,31.7,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2531,379.0,35.0,537.13666,67.0,123.4,45.0,353.8,71.5,632.04193,45.0,40.0,28.6,37.25,23.35,13.0,15.0,9.0,25.1,42.8,46.2,330.0,350.0,16.0,18.0,1.0,0.0,135.0,3.827222677027484,1.5926947084757463,1.347295200920238,3.398504730108276,6.018922745271996,2.2265382367583895,2.3529686339708102,670.0,111.0,670.0,111.0,0.0,68.0,41.8,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,1.0,1.0,80.0,80.0,250.0,440.0,40.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2532,403.0,70.0,589.2244,76.0,145.0,60.0,630.0,75.667,656.6133,45.0,40.0,29.3,36.5,23.35,13.0,15.0,9.0,44.4,42.7,56.4,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.4600257464676645,1.277707998220683,1.1611220552610728,1.4524690585099171,3.891662302412326,8.269733274042137,3.4671241740873855,674.0,44.0,674.0,54.0,0.0,68.0,45.0,695.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,51.0,0.0,1.0,1.0,80.0,80.0,278.0,800.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2533,435.0,70.0,613.432,73.0,131.4,48.35,564.0,71.08172,662.2049,38.8,40.31,28.6,36.5,19.95,11.925,20.0,5.72,31.21,40.32,36.77,330.0,350.0,16.0,18.0,0.0,0.0,132.9,4.011951687646187,1.1941140183254593,2.9749908920324284,10.71341479508003,9.442247658766918,8.65436341903176,4.989413899967065,674.0,52.0,674.0,52.0,0.0,68.23,34.12,692.0,29.12,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,617.5,31.85,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2534,435.0,70.0,611.31287,73.0,164.2,50.0,610.0,73.0,655.9254,43.0,40.0,27.0,36.5,23.35,13.0,15.0,9.0,33.0,30.0,41.4,330.0,300.0,16.0,18.0,0.0,0.0,120.0,1.857721823084589,0.4132292593403551,5.0899017620492275,1.383891715273945,0.32267335174367107,1.3409510250711587,1.1354048460751764,685.0,63.0,685.0,63.0,0.0,68.0,32.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,759.0,31.7,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2535,405.0,70.0,616.8704,73.0,169.4,45.0,571.4,74.0,657.2125,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.2,21.4,42.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,3.123012070874919,4.817227817014723,1.6337750378795584,0.8338491043819799,1.8225909252187429,1.8013078521648944,1.4791390971734761,680.0,58.0,680.0,58.0,0.0,68.0,36.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,800.0,31.7,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2536,405.0,70.0,588.5638,73.0,139.8,45.0,514.8,73.0,628.44556,45.0,40.0,28.6,36.5,23.35,11.8,15.0,9.0,34.0,48.8,49.8,350.0,350.0,16.0,18.0,1.0,0.0,130.0,7.229316208220173,2.3057398191295007,3.099244951080653,1.9554320536697174,4.645755926395934,3.6752787978460537,3.6999299087438593,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,9.0,20.0,171.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2537,405.0,70.0,586.3643,73.0,137.5,45.0,489.4,73.0,639.3921,45.0,40.0,28.6,36.5,23.35,11.8,15.0,9.0,32.9,49.4,50.8,330.0,350.0,16.0,18.0,1.0,0.0,130.0,3.9944598897025863,1.7554949526305619,3.6461104970860725,0.590448092879444,6.3422473452074195,2.322646641898014,6.442916702237287,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,255.0,0.0,255.0,1.0,1.0,80.0,80.0,278.0,695.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2538,405.0,70.0,596.3153,74.5,145.0,45.0,260.0,74.5,657.23444,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,22.9,58.6,50.8,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.8969644284881846,1.4189338955648558,0.7102883745923451,1.2158453119959227,10.583650211575105,1.823750096886389,2.589657142226252,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2539,380.0,90.0,527.4524,47.5,137.1,45.0,387.3,43.0,870.1316,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,39.6,47.3,37.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,5.417948914117983,1.720955720409309,1.5562887369827694,1.6941493750311079,0.6577622243039081,2.2287616821881557,0.6723099170306247,525.0,119.0,525.0,119.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,102.0,3.0,3.0,40.0,40.0,265.0,510.0,34.9,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2540,426.51,87.0,707.3733,75.0,241.5,45.0,695.8,75.0,708.07104,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,67.9,46.8,56.5,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.662600363205607,0.7355065354189974,1.336330544179615,0.6955011266686327,1.8251435117979937,0.536322387008789,1.4410521195789328,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,861.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2541,426.0,54.0,557.01624,69.5,104.2,55.0,440.5,72.5,672.2171,45.0,40.0,29.2,36.5,22.0,17.0,15.0,8.0,27.8,55.5,68.4,330.0,350.0,16.0,18.0,0.0,0.0,135.0,4.08126837644424,1.2681051046673233,0.5292825204013288,0.6172896169829927,0.682834292300627,1.8113106637283747,0.3384690269800019,699.0,115.0,699.0,115.0,0.0,68.0,60.0,692.0,40.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,290.0,730.0,55.0,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2542,411.42,65.0,572.11554,73.0,140.0,90.0,620.0,71.40146,641.97266,50.0,46.0,28.6,36.5,30.0,12.5,15.0,9.0,36.8,52.5,61.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.9501552730283027,1.1747313231761292,2.087573486532067,3.911621025704366,12.325786734092171,3.446659133276884,6.609026790504984,674.0,52.0,674.0,52.0,0.0,84.0,46.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,805.8,55.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2543,415.16,65.0,581.6786,73.0,150.0,70.0,612.9,71.40178,643.6946,50.0,46.0,28.6,36.5,30.0,12.5,15.0,9.0,36.8,35.5,65.1,330.0,350.0,16.0,18.0,0.0,0.0,130.0,0.5314748410862398,0.8907804382949759,0.7984939874390217,0.6728067536716312,0.6333995034206364,0.7733360265609466,0.8319819657447103,674.0,52.0,674.0,52.0,0.0,84.0,46.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,204.0,0.0,1.0,1.0,80.0,80.0,275.0,805.8,60.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2544,401.46,47.0,559.19495,74.0,147.8,80.0,590.0,74.0,647.57983,35.0,46.0,28.6,47.5,28.5,16.5,15.0,9.0,38.3,45.9,67.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.3647197607862243,0.16626996553311568,0.5033253153111117,3.629827820371114,0.8201086230839252,0.5234551000040748,3.394557701479725,674.0,52.0,674.0,52.0,0.0,80.0,60.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,153.0,153.0,1.0,1.0,80.0,80.0,275.0,800.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2545,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,6.312754928231656,0.5725058841612638,2.084894439606066,2.037880824754035,1.5050672380379198,3.2230028741683263,2.207908571410806,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2546,405.0,70.0,588.5638,73.0,139.8,45.0,514.8,73.0,628.44556,45.0,40.0,28.6,36.5,23.35,11.8,15.0,9.0,34.0,48.8,49.8,350.0,350.0,16.0,18.0,1.0,0.0,130.0,21.364790223385043,1.4665362001397493,8.25618134629651,4.153924332240612,2.05649652291688,2.2215847095218058,0.4082591986056943,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2547,390.0,58.0,588.7917,74.5,150.2,45.0,587.1,74.5,662.61914,43.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.3,47.1,48.8,330.0,350.0,16.0,18.0,0.0,0.0,120.0,15.914127028654656,9.902034694827666,3.6015449393971446,6.562743195384211,0.8162293002012468,0.8310881978457354,1.2860508573703628,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,750.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2548,465.0,60.0,628.33936,69.0,110.0,45.0,400.0,73.0,714.7475,45.0,40.0,33.75,40.25,23.35,13.0,15.0,9.0,30.4,52.1,30.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,6.113499800781008,2.2469691774689053,13.324837762023838,1.2082424673262668,4.896754886175958,3.961837116669938,0.9511512503550289,740.0,140.0,740.0,140.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,2.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,410.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2549,426.0,54.0,557.01624,69.5,104.2,55.0,440.5,72.5,672.2171,45.0,40.0,29.2,36.5,22.0,17.0,15.0,8.0,27.8,55.5,68.4,330.0,350.0,16.0,18.0,0.0,0.0,135.0,1.2809892861354202,1.2164401832937952,2.8480437783670904,0.9361908329615736,0.5149357989000294,0.8765738320476472,2.330383697334988,699.0,115.0,699.0,115.0,0.0,68.0,60.0,692.0,40.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,290.0,730.0,55.0,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2550,400.0,25.0,516.57544,68.0,123.3,45.0,470.2,73.0,652.6497,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.4,50.2,44.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,6.345704812636137,0.9195357384007161,8.586167327519162,4.939885658283033,2.597537699809655,7.004392306854241,1.1488313736957552,674.0,144.0,674.0,144.0,0.0,73.0,44.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,48.0,127.0,255.0,1.0,1.0,80.0,80.0,278.0,720.0,34.9,320.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2551,341.77,35.0,463.27048,75.0,89.8,170.0,490.0,76.5,573.3781,35.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,22.7,145.0,40.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,0.9448769785563521,1.4621939854791497,1.3002084978270498,2.30203750417998,4.0810984559167105,0.4116337630978359,0.48116907209324405,622.0,51.0,622.0,51.0,0.0,68.0,45.0,629.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,265.0,560.0,34.9,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2552,385.0,30.0,536.47205,75.0,140.3,190.0,690.0,74.5,623.58954,30.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.0,135.0,47.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.137891046228652,3.4347150231086605,6.036743120762481,1.1595404752146636,1.131384563109712,10.765797444698224,7.132505113365916,674.0,52.0,674.0,52.0,0.0,68.0,45.0,684.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,265.0,760.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2553,375.0,70.0,452.73676,74.0,80.0,105.0,591.9,71.0,616.5236,40.0,40.0,30.25,36.25,19.25,11.15,15.0,9.0,32.0,24.9,37.0,330.0,350.0,16.0,18.0,1.0,1.0,120.0,0.7132995659200561,1.0759446463984157,1.2328232973550763,1.1463229231500478,2.6984897297899777,1.5542897291005588,0.33820862128957696,614.0,52.0,674.0,43.0,0.0,68.0,31.8,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,265.0,765.0,28.6,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2554,415.0,75.0,573.0989,73.0,120.1,60.0,540.3,75.0,654.6206,45.0,40.0,28.6,36.5,16.0,14.5,15.0,9.0,32.2,54.3,47.0,370.0,350.0,16.0,18.0,1.0,0.0,130.0,5.085644875107005,0.8112144810508846,2.7818752001187605,5.966811177214839,3.5643322066281415,1.4620474591593784,1.5569471733619165,680.0,58.0,680.0,58.0,0.0,68.0,45.0,692.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,255.0,1.0,1.0,80.0,80.0,290.0,706.0,34.0,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2555,410.0,75.0,558.1043,71.5,115.4,45.0,522.7,74.25,630.981,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,32.6,37.7,49.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,5.489042694125872,1.3731932323876845,1.5301775122955046,2.7525116588518395,1.8041603439500704,4.353052907627019,1.1772943942726324,680.0,58.0,680.0,58.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,275.0,700.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2556,450.0,75.0,560.2402,72.5,106.7,45.0,540.2,72.5,635.23895,45.0,40.0,27.0,33.05,21.5,21.0,1.0,9.0,39.2,30.2,39.0,330.0,350.0,16.0,18.0,0.0,1.0,130.0,0.755287121093518,0.42840622914427745,1.5895102533593322,0.7809566980212765,6.833917605605596,1.1356683044369564,2.3526450942197896,685.0,55.0,685.0,55.0,0.0,68.0,28.6,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,691.0,28.6,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2557,340.0,-20.0,389.40805,73.0,90.0,14.0,119.8,74.0,576.7119,20.0,40.0,28.6,36.5,23.35,19.0,15.0,9.0,21.7,19.8,40.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,11.194486994739142,5.2682569664896155,1.8672906415280726,12.39038924900578,2.0311762398990516,4.916735196298129,4.86544877036491,600.0,93.0,600.0,93.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2558,405.0,70.0,591.1469,73.5,154.2,45.0,616.2,74.0,647.9226,45.0,40.0,28.6,36.5,30.0,19.0,15.0,9.0,33.5,46.2,50.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,15.026625647376264,5.610732513177893,2.743906948420817,5.374041768850149,10.762495915682335,3.783323647870879,1.7509517145222422,674.0,52.0,674.0,52.0,0.0,68.0,50.0,680.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,280.0,720.0,34.9,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2559,400.0,63.0,529.07043,72.5,96.6,35.0,519.9,74.0,615.2332,45.0,40.0,28.6,36.5,22.0,12.0,15.0,9.0,22.4,19.9,32.2,330.0,345.0,16.0,18.0,1.0,1.0,130.0,1.8961211047447746,0.5385315751208631,0.37039394651450075,2.5364949308996563,2.637531599174941,0.11274442081569609,0.7654882812510262,674.0,52.0,674.0,52.0,0.0,68.0,33.0,692.0,29.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,70.0,193.0,1.0,1.0,80.0,80.0,265.0,680.0,32.0,220.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2560,550.0,100.0,623.23114,64.0,143.2,45.0,484.8,72.0,788.4023,45.0,51.5,53.6,56.5,23.35,13.0,15.0,9.0,48.8,38.8,43.6,330.0,350.0,16.0,18.0,1.0,1.0,135.0,6.027804607861783,1.6474590447384234,0.8969083921166765,2.1690825840887973,3.687577576682432,3.8193202755391034,4.869462104472971,674.0,52.0,674.0,52.0,0.0,68.0,41.3,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,608.0,34.9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
